time,open,high,low,close
2026-07-01T14:00:00+08:00,3.0508,3.0577,3.0496,3.0567
2026-07-01T15:00:00+08:00,3.0566,3.0573,3.0395,3.0428
2026-07-01T16:00:00+08:00,3.0447,3.0538,3.0316,3.0383
2026-07-01T17:00:00+08:00,3.0385,3.0677,3.0358,3.0661
2026-07-01T18:00:00+08:00,3.067,3.0854,3.0659,3.0827
2026-07-01T19:00:00+08:00,3.0809,3.0901,3.0768,3.0901
2026-07-01T20:00:00+08:00,3.089,3.092,3.0717,3.0731
2026-07-01T21:00:00+08:00,3.0751,3.0803,3.0622,3.0754
2026-07-01T22:00:00+08:00,3.075,3.0754,3.0336,3.0339
2026-07-01T23:00:00+08:00,3.0345,3.0429,3.025,3.028
2026-07-02T00:00:00+08:00,3.0264,3.0303,3.0154,3.0166
2026-07-02T01:00:00+08:00,3.0186,3.0198,3.009,3.0193
2026-07-02T02:00:00+08:00,3.019,3.0363,3.019,3.0298
2026-07-02T03:00:00+08:00,3.0292,3.0318,3.0246,3.0246
2026-07-02T04:00:00+08:00,3.0269,3.032,3.0269,3.0275
2026-07-02T08:00:00+08:00,3.0205,3.0232,3.0199,3.0232
2026-07-02T09:00:00+08:00,3.0258,3.0265,3.0141,3.0141
2026-07-02T10:00:00+08:00,3.0215,3.0241,3.0178,3.0212
2026-07-02T11:00:00+08:00,3.018,3.018,3.0101,3.0142
2026-07-02T12:00:00+08:00,3.017,3.0236,3.017,3.0236
2026-07-02T13:00:00+08:00,3.0235,3.0255,3.0222,3.0255
2026-07-02T14:00:00+08:00,3.0224,3.0256,3.022,3.0222
2026-07-02T15:00:00+08:00,3.0212,3.0578,3.0198,3.0442
2026-07-02T16:00:00+08:00,3.0432,3.0563,3.0423,3.0437
2026-07-02T17:00:00+08:00,3.0439,3.0439,3.0089,3.0139
2026-07-02T18:00:00+08:00,3.011,3.0172,2.9998,2.9998
2026-07-02T19:00:00+08:00,2.998,3.0063,2.9899,2.9959
2026-07-02T20:00:00+08:00,2.998,3.0046,2.9933,3.0006
2026-07-02T21:00:00+08:00,2.9991,3.0137,2.9887,3.0005
2026-07-02T22:00:00+08:00,3.0024,3.0044,2.9893,2.992
2026-07-02T23:00:00+08:00,2.9942,3.0044,2.9817,2.9964
2026-07-03T00:00:00+08:00,2.9966,3.0176,2.9966,3.0176
2026-07-03T01:00:00+08:00,3.0095,3.0196,3.0018,3.002
2026-07-03T02:00:00+08:00,3.0016,3.0152,2.9981,3.0113
2026-07-03T03:00:00+08:00,3.0096,3.0136,3.0096,3.0116
2026-07-03T04:00:00+08:00,3.0128,3.0146,3.0109,3.0109
2026-07-03T08:00:00+08:00,3.0089,3.0089,3.0062,3.0063
2026-07-03T09:00:00+08:00,3.0067,3.018,3.0026,3.0162
2026-07-03T10:00:00+08:00,3.0214,3.0214,3.0176,3.021
2026-07-03T11:00:00+08:00,3.025,3.026,3.0231,3.0231
2026-07-03T12:00:00+08:00,3.0238,3.0238,3.0202,3.0202
2026-07-03T13:00:00+08:00,3.0202,3.0226,3.0202,3.0226
2026-07-03T14:00:00+08:00,3.0302,3.0313,3.0237,3.0289
2026-07-03T15:00:00+08:00,3.0273,3.0322,3.0176,3.0179
2026-07-03T16:00:00+08:00,3.0166,3.0166,3.0046,3.0152
2026-07-03T17:00:00+08:00,3.0168,3.0168,3.0092,3.0134
2026-07-03T18:00:00+08:00,3.0162,3.0167,3.0117,3.0127
2026-07-03T19:00:00+08:00,3.0199,3.0199,3.0089,3.0115
2026-07-03T20:00:00+08:00,3.0102,3.0133,3.0001,3.0087
2026-07-03T21:00:00+08:00,3.0097,3.0462,3.0084,3.0462
2026-07-03T22:00:00+08:00,3.046,3.0532,3.0427,3.0511
2026-07-03T23:00:00+08:00,3.0502,3.0575,3.0438,3.0567
2026-07-04T00:00:00+08:00,3.0582,3.0631,3.0553,3.063
2026-07-06T07:00:00+08:00,3.0495,3.0499,3.0481,3.0481
2026-07-06T08:00:00+08:00,3.0458,3.0576,3.0458,3.0512
2026-07-06T09:00:00+08:00,3.048,3.0743,3.048,3.0742
2026-07-06T10:00:00+08:00,3.0821,3.0832,3.0669,3.0669
2026-07-06T11:00:00+08:00,3.0664,3.0664,3.0628,3.0628
2026-07-06T12:00:00+08:00,3.0635,3.069,3.0635,3.0669
2026-07-06T13:00:00+08:00,3.0675,3.075,3.0675,3.075
2026-07-06T14:00:00+08:00,3.0779,3.0839,3.0739,3.0808
2026-07-06T15:00:00+08:00,3.0796,3.0821,3.0417,3.0438
2026-07-06T16:00:00+08:00,3.0474,3.0728,3.0474,3.0607
2026-07-06T17:00:00+08:00,3.0635,3.0722,3.0626,3.0631
2026-07-06T18:00:00+08:00,3.0685,3.071,3.0622,3.0695
2026-07-06T19:00:00+08:00,3.0731,3.0737,3.0585,3.0656
2026-07-06T20:00:00+08:00,3.0656,3.082,3.0598,3.0795
2026-07-06T21:00:00+08:00,3.0797,3.0935,3.0755,3.0867
2026-07-06T22:00:00+08:00,3.0835,3.1069,3.0825,3.1025
2026-07-06T23:00:00+08:00,3.1021,3.1143,3.0961,3.103
2026-07-07T00:00:00+08:00,3.1039,3.1046,3.0899,3.0975
2026-07-07T01:00:00+08:00,3.0985,3.1203,3.0946,3.1044
2026-07-07T02:00:00+08:00,3.1076,3.1163,3.1057,3.1135
2026-07-07T03:00:00+08:00,3.1136,3.1198,3.1136,3.1195
2026-07-07T04:00:00+08:00,3.1173,3.1192,3.1155,3.1155
2026-07-07T08:00:00+08:00,3.1193,3.123,3.1155,3.1206
2026-07-07T09:00:00+08:00,3.1216,3.1277,3.1216,3.1277
2026-07-07T10:00:00+08:00,3.1317,3.1362,3.1272,3.1272
2026-07-07T11:00:00+08:00,3.1286,3.1332,3.1272,3.1282
2026-07-07T12:00:00+08:00,3.1297,3.1302,3.1297,3.1302
2026-07-07T13:00:00+08:00,3.136,3.1421,3.136,3.1421
2026-07-07T14:00:00+08:00,3.14,3.1414,3.1312,3.1367
2026-07-07T15:00:00+08:00,3.1344,3.1479,3.1344,3.1428
2026-07-07T16:00:00+08:00,3.1363,3.1367,3.1214,3.1251
2026-07-07T17:00:00+08:00,3.1257,3.1257,3.1138,3.1149
2026-07-07T18:00:00+08:00,3.1113,3.1113,3.104,3.1046
2026-07-07T19:00:00+08:00,3.1049,3.1049,3.0877,3.0894
2026-07-07T20:00:00+08:00,3.0896,3.0896,3.0782,3.0782
2026-07-07T21:00:00+08:00,3.0794,3.098,3.0751,3.0975
2026-07-07T22:00:00+08:00,3.0952,3.1173,3.0921,3.1173
2026-07-07T23:00:00+08:00,3.1181,3.1421,3.1122,3.1122
2026-07-08T00:00:00+08:00,3.1131,3.1247,3.1131,3.1179
2026-07-08T01:00:00+08:00,3.1209,3.1267,3.1146,3.1213
2026-07-08T02:00:00+08:00,3.1215,3.163,3.1214,3.163
2026-07-08T03:00:00+08:00,3.1644,3.1878,3.1644,3.1729
2026-07-08T04:00:00+08:00,3.1756,3.1851,3.1742,3.1821
2026-07-08T06:00:00+08:00,3.1861,3.194,3.1861,3.194
2026-07-08T07:00:00+08:00,3.1955,3.1955,3.1895,3.1895
2026-07-08T08:00:00+08:00,3.1889,3.2029,3.1846,3.1846
2026-07-08T09:00:00+08:00,3.1812,3.1943,3.1759,3.1929
2026-07-08T10:00:00+08:00,3.1914,3.194,3.178,3.178
2026-07-08T11:00:00+08:00,3.1772,3.1775,3.171,3.171
2026-07-08T12:00:00+08:00,3.173,3.173,3.1691,3.1691
2026-07-08T13:00:00+08:00,3.1722,3.1833,3.1722,3.1769
2026-07-08T14:00:00+08:00,3.1723,3.1777,3.1678,3.1716
2026-07-08T15:00:00+08:00,3.1701,3.1741,3.1507,3.1577
2026-07-08T16:00:00+08:00,3.1578,3.2314,3.1578,3.2265
2026-07-08T17:00:00+08:00,3.2261,3.2436,3.2236,3.2289
2026-07-08T18:00:00+08:00,3.2218,3.232,3.2186,3.232
2026-07-08T19:00:00+08:00,3.228,3.2448,3.2178,3.2343
2026-07-08T20:00:00+08:00,3.2356,3.243,3.2193,3.2314
2026-07-08T21:00:00+08:00,3.2384,3.2764,3.2384,3.2723
2026-07-08T22:00:00+08:00,3.2763,3.3844,3.2748,3.3822
2026-07-08T23:00:00+08:00,3.3811,3.4702,3.3811,3.4481
