date,prev,L,S,OI,net,dL,dS,dNet,dOI,dLpct,net_prev
2015-04-14,2015-04-07,324952,313634,1875432,11318,-233,58214,-58447,65967,-0.012876734283337894,69765
2015-04-21,2015-04-14,316779,328185,1851654,-11406,-8173,14551,-22724,-23778,-0.43579292664303476,11318
2015-04-28,2015-04-21,341175,370585,1770937,-29410,24396,42400,-18004,-80717,1.3175247643458228,-11406
2015-05-05,2015-04-28,355985,415496,1817160,-59511,14810,44911,-30101,46223,0.8362804549230154,-29410
2015-05-12,2015-05-05,377177,434832,1839894,-57655,21192,19336,1856,22734,1.166215413062141,-59511
2015-05-19,2015-05-12,385315,461629,1899696,-76314,8138,26797,-18659,59802,0.442308089487764,-57655
2015-05-26,2015-05-19,396161,475628,1940073,-79467,10846,13999,-3153,40377,0.5709334546158964,-76314
2015-06-02,2015-05-26,393348,478471,1967101,-85123,-2813,2843,-5656,27028,-0.14499454401973533,-79467
2015-06-09,2015-06-02,389461,428041,1982262,-38580,-3887,-50430,46543,15161,-0.19760042824440638,-85123
2015-06-16,2015-06-09,386508,463947,2015048,-77439,-2953,35906,-38859,32786,-0.14897122580163472,-38580
2015-06-23,2015-06-16,379930,422893,1985010,-42963,-6578,-41054,34476,-30038,-0.3264438365736201,-77439
2015-06-30,2015-06-23,409609,298434,1872560,111175,29679,-124459,154138,-112450,1.4951561956866717,-42963
2015-07-07,2015-06-30,418567,193165,1892372,225402,8958,-105269,114227,19812,0.4783825351390609,111175
2015-07-14,2015-07-07,428872,155807,1953234,273065,10305,-37358,47663,60862,0.5445546647276539,225402
2015-07-21,2015-07-14,462239,122620,1975488,339619,33367,-33187,66554,22254,1.708295063469098,273065
2015-07-28,2015-07-21,433801,127493,1867692,306308,-28438,4873,-33311,-107796,-1.4395430394920141,339619
2015-08-04,2015-07-28,420084,187000,1917728,233084,-13717,59507,-73224,50036,-0.7344358705825158,306308
2015-08-11,2015-08-04,409825,231724,1938783,178101,-10259,44724,-54983,21055,-0.5349559478716481,233084
2015-08-18,2015-08-11,399349,255298,1912247,144051,-10476,23574,-34050,-26536,-0.5403389652168397,178101
2015-08-25,2015-08-18,387400,236099,1685206,151301,-11949,-19199,7250,-227041,-0.6248669758666113,144051
2015-09-01,2015-08-25,385270,236112,1641364,149158,-2130,13,-2143,-43842,-0.12639404322082878,151301
2015-09-08,2015-09-01,382116,272358,1682121,109758,-3154,36246,-39400,40757,-0.1921572545760721,149158
2015-09-15,2015-09-08,394910,255589,1700758,139321,12794,-16769,29563,18637,0.7605873774835461,109758
2015-09-22,2015-09-15,391339,255225,1726114,136114,-3571,-364,-3207,25356,-0.2099652037503278,139321
2015-09-29,2015-09-22,393812,258360,1720579,135452,2473,3135,-662,-5535,0.14326979562184192,136114
2015-10-06,2015-09-29,409924,222458,1734290,187466,16112,-35902,52014,13711,0.9364289579263725,135452
2015-10-13,2015-10-06,383776,227211,1698898,156565,-26148,4753,-30901,-35392,-1.50770632362523,187466
2015-10-20,2015-10-13,366488,262319,1731746,104169,-17288,35108,-52396,32848,-1.017600821238238,156565
2015-10-27,2015-10-20,368904,259632,1699940,109272,2416,-2687,5103,-31806,0.1395123765263497,104169
2015-11-03,2015-10-27,368419,264335,1742154,104084,-485,4703,-5188,42214,-0.02853041872066073,109272
2015-11-10,2015-11-03,341682,319987,1841342,21695,-26737,55652,-82389,99188,-1.5347093310924294,104084
2015-11-17,2015-11-10,320670,332604,1835757,-11934,-21012,12617,-33629,-5585,-1.141124245251561,21695
2015-11-24,2015-11-17,312288,335519,1569546,-23231,-8382,2915,-11297,-266211,-0.45659637958618704,-11934
2015-12-01,2015-11-24,322975,329652,1564356,-6677,10687,-5867,16554,-5190,0.6808975334268635,-23231
2015-12-08,2015-12-01,317782,305313,1555113,12469,-5193,-24339,19146,-9243,-0.3319576873806218,-6677
2015-12-15,2015-12-08,317735,273595,1544832,44140,-47,-31718,31671,-10281,-0.003022288412481923,12469
2015-12-22,2015-12-15,305043,301324,1586524,3719,-12692,27729,-40421,41692,-0.8215780097771149,44140
2015-12-29,2015-12-22,311342,362254,1595753,-50912,6299,60930,-54631,9229,0.39703149779013747,3719
2016-01-05,2015-12-29,317472,399847,1664511,-82375,6130,37593,-31463,68758,0.38414466399248504,-50912
2016-01-12,2016-01-05,310922,423197,1718119,-112275,-6550,23350,-29900,53608,-0.3935089644946774,-82375
2016-01-19,2016-01-12,309685,392806,1725214,-83121,-1237,-30391,29154,7095,-0.07199734127845626,-112275
2016-01-26,2016-01-19,306449,317107,1664876,-10658,-3236,-75699,72463,-60338,-0.18757093322915303,-83121
2016-02-02,2016-01-26,323481,310328,1690543,13153,17032,-6779,23811,25667,1.0230191317551576,-10658
2016-02-09,2016-02-02,315557,352715,1747003,-37158,-7924,42387,-50311,56460,-0.4687251374262589,13153
2016-02-16,2016-02-09,314395,383818,1749401,-69423,-1162,31103,-32265,2398,-0.066513909821563,-37158
2016-02-23,2016-02-16,318227,380210,1622002,-61983,3832,-3608,7440,-127399,0.21904640502663483,-69423
2016-03-01,2016-02-23,312061,440093,1630381,-128032,-6166,59883,-66049,8379,-0.38014749673551573,-61983
2016-03-08,2016-03-01,311610,465907,1687116,-154297,-451,25814,-26265,56735,-0.027662245818615403,-128032
2016-03-15,2016-03-08,317890,434727,1714437,-116837,6280,-31180,37460,27321,0.37223285180153587,-154297
2016-03-22,2016-03-15,324983,402088,1710319,-77105,7093,-32639,39732,-4118,0.41372182238250804,-116837
2016-03-29,2016-03-22,330949,360425,1699627,-29476,5966,-41663,47629,-10692,0.3488238159080265,-77105
2016-04-05,2016-03-29,320129,417983,1850969,-97854,-10820,57558,-68378,151342,-0.6366102680176298,-29476
2016-04-12,2016-04-05,329780,389978,1886803,-60198,9651,-28005,37656,35834,0.5214025734628727,-97854
2016-04-19,2016-04-12,353865,284103,1937677,69762,24085,-105875,129960,50874,1.276497864376938,-60198
2016-04-26,2016-04-19,393655,210691,1850214,182964,39790,-73412,113202,-87463,2.0534898231232552,69762
2016-05-03,2016-04-26,388200,211542,1811506,176658,-5455,851,-6306,-38708,-0.2948307601174783,182964
2016-05-10,2016-05-03,359208,224817,1787262,134391,-28992,13275,-42267,-24244,-1.6004363220436475,176658
2016-05-17,2016-05-10,368157,220640,1828693,147517,8949,-4177,13126,41431,0.5007100246074722,134391
2016-05-24,2016-05-17,382292,205347,1840059,176945,14135,-15293,29428,11366,0.7729564229753162,147517
2016-05-31,2016-05-24,415608,168511,1866861,247097,33316,-36836,70152,26802,1.8105941168190802,176945
2016-06-07,2016-05-31,473748,147105,2006083,326643,58140,-21406,79546,139222,3.1143186343278906,247097
2016-06-14,2016-06-07,504506,131063,2088225,373443,30758,-16042,46800,82142,1.5332366606964916,326643
2016-06-21,2016-06-14,498681,153972,2045819,344709,-5825,22909,-28734,-42406,-0.27894503705299956,373443
2016-06-28,2016-06-21,428071,137754,1770114,290317,-70610,-16218,-54392,-275705,-3.451429476410181,344709
2016-07-05,2016-06-28,377259,164578,1788889,212681,-50812,26824,-77636,18775,-2.870549580422504,290317
2016-07-12,2016-07-05,343600,217225,1805645,126375,-33659,52647,-86306,16756,-1.8815588893441684,212681
2016-07-19,2016-07-12,339081,235431,1826301,103650,-4519,18206,-22725,20656,-0.2502706788986761,126375
2016-07-26,2016-07-19,325132,264730,1759784,60402,-13949,29299,-43248,-66517,-0.7637842830946268,103650
2016-08-02,2016-07-26,325461,304173,1812322,21288,329,39443,-39114,52538,0.018695476262995912,60402
2016-08-09,2016-08-02,323003,341793,1846059,-18790,-2458,37620,-40078,33737,-0.1356271126212671,21288
2016-08-16,2016-08-09,329405,370258,1885260,-40853,6402,28465,-22063,39201,0.34679281648094673,-18790
2016-08-23,2016-08-16,353915,384605,1889384,-30690,24510,14347,10163,4124,1.3000859297921772,-40853
2016-08-30,2016-08-23,348838,401462,1708372,-52624,-5077,16857,-21934,-181012,-0.2687119188052826,-30690
2016-09-06,2016-08-30,335036,418539,1717881,-83503,-13802,17077,-30879,9509,-0.8079036650097287,-52624
2016-09-13,2016-09-06,339007,381321,1698121,-42314,3971,-37218,41189,-19760,0.23115687291494577,-83503
2016-09-20,2016-09-13,343339,394528,1706158,-51189,4332,13207,-8875,8037,0.2551054960158905,-42314
2016-09-27,2016-09-20,331663,404722,1707593,-73059,-11676,10194,-21870,1435,-0.6843445917669994,-51189
2016-10-04,2016-09-27,345004,392893,1707470,-47889,13341,-11829,25170,-123,0.7812751633439583,-73059
2016-10-11,2016-10-04,336798,355982,1705598,-19184,-8206,-36911,28705,-1872,-0.48059409535745873,-47889
2016-10-18,2016-10-11,362193,316393,1730859,45800,25395,-39589,64984,25261,1.488920601454739,-19184
2016-10-25,2016-10-18,370569,318580,1724477,51989,8376,2187,6189,-6382,0.48392156726804436,45800
2016-11-01,2016-10-25,385466,316922,1761458,68544,14897,-1658,16555,36981,0.8638561140566097,51989
2016-11-08,2016-11-01,394870,288712,1751431,106158,9404,-28210,37614,-10027,0.5338759141574764,68544
2016-11-15,2016-11-08,354024,317854,1811606,36170,-40846,29142,-69988,60175,-2.3321501103954425,106158
2016-11-22,2016-11-15,354711,291624,1757622,63087,687,-26230,26917,-53984,0.03792215305093933,36170
2016-11-29,2016-11-22,358851,296982,1479941,61869,4140,5358,-1218,-277681,0.2355455268538969,63087
2016-12-06,2016-11-29,344422,288195,1482575,56227,-14429,-8787,-5642,2634,-0.9749712995315354,61869
2016-12-13,2016-12-06,347469,289354,1483182,58115,3047,1159,1888,607,0.20552079995952988,56227
2016-12-20,2016-12-13,335452,308007,1494211,27445,-12017,18653,-30670,11029,-0.8102174918519778,58115
2016-12-27,2016-12-20,331673,326362,1497392,5311,-3779,18355,-22134,3181,-0.25290939499173815,27445
2017-01-03,2016-12-27,342784,320023,1525508,22761,11111,-6339,17450,28116,0.7420234647974612,5311
2017-01-10,2017-01-03,355528,305064,1547164,50464,12744,-14959,27703,21656,0.8353938491309125,22761
2017-01-17,2017-01-10,375172,295907,1649271,79265,19644,-9157,28801,102107,1.2696779397659201,50464
2017-01-24,2017-01-17,402690,268304,1682765,134386,27518,-27603,55121,33494,1.6684947470731009,79265
2017-01-31,2017-01-24,383414,270472,1650586,112942,-19276,2168,-21444,-32179,-1.1454956574447412,134386
2017-02-07,2017-01-31,405208,261198,1729810,144010,21794,-9274,31068,79224,1.3203795500507094,112942
2017-02-14,2017-02-07,443898,238089,1856434,205809,38690,-23109,61799,126624,2.236661829911956,144010
2017-02-21,2017-02-14,440509,229668,1909551,210841,-3389,-8421,5032,53117,-0.1825542949547358,205809
2017-02-28,2017-02-21,429490,229654,1685712,199836,-11019,-14,-11005,-223839,-0.5770466460440177,210841
2017-03-07,2017-02-28,434664,238847,1707744,195817,5174,9193,-4019,22032,0.3069326195696537,199836
2017-03-14,2017-03-07,376693,275596,1755380,101097,-57971,36749,-94720,47636,-3.394595442876684,195817
2017-03-21,2017-03-14,369213,331357,1818223,37856,-7480,55761,-63241,62843,-0.42611856122321096,101097
2017-03-28,2017-03-21,347441,390970,1814115,-43529,-21772,59613,-81385,-4108,-1.1974328781453099,37856
2017-04-04,2017-03-28,340664,382684,1854437,-42020,-6777,-8286,1509,40322,-0.37357058400377047,-43529
2017-04-11,2017-04-04,340948,397227,1885245,-56279,284,14543,-14259,30808,0.015314621095243461,-42020
2017-04-18,2017-04-11,329374,402533,1902704,-73159,-11574,5306,-16880,17459,-0.6139255110078531,-56279
2017-04-25,2017-04-18,320115,443163,1839080,-123048,-9259,40630,-49889,-63624,-0.48662324775687654,-73159
2017-05-02,2017-04-25,313586,426661,1756829,-113075,-6529,-16502,9973,-82251,-0.35501446375361595,-123048
2017-05-09,2017-05-02,306629,445686,1797779,-139057,-6957,19025,-25982,40950,-0.3959975615156626,-113075
2017-05-16,2017-05-09,329297,461123,1809949,-131826,22668,15437,7231,12170,1.260889130421481,-139057
2017-05-23,2017-05-16,332543,443697,1834218,-111154,3246,-17426,20672,24269,0.179342069859427,-131826
2017-05-30,2017-05-23,327466,465504,1797132,-138038,-5077,21807,-26884,-37086,-0.2767937071820253,-111154
2017-06-06,2017-05-30,361626,444697,1863218,-83071,34160,-20807,54967,66086,1.9008063959686878,-138038
2017-06-13,2017-06-06,367670,337989,1923781,29681,6044,-106708,112752,60563,0.32438501560203903,-83071
2017-06-20,2017-06-13,356753,358759,1866228,-2006,-10917,20770,-31687,-57553,-0.5674762356006219,29681
2017-06-27,2017-06-20,328566,389877,1729295,-61311,-28187,31118,-59305,-136933,-1.5103727947496233,-2006
2017-07-03,2017-06-27,343170,330930,1753868,12240,14604,-58947,73551,24573,0.8445059981090561,-61311
2017-07-11,2017-07-03,388059,230405,1840817,157654,44889,-100525,145414,86949,2.55942864571336,12240
2017-07-18,2017-07-11,379539,213441,1807610,166098,-8520,-16964,8444,-33207,-0.46283796814131983,157654
2017-07-25,2017-07-18,371462,204827,1758611,166635,-8077,-8614,537,-48999,-0.4468331111246342,166098
2017-08-01,2017-07-25,368980,235401,1800411,133579,-2482,30574,-33056,41800,-0.14113411095461134,166635
2017-08-08,2017-08-01,350678,233754,1767900,116924,-18302,-1647,-16655,-32511,-1.0165456665172563,133579
2017-08-15,2017-08-08,351961,266106,1792103,85855,1283,32352,-31069,24203,0.0725719780530573,116924
2017-08-22,2017-08-15,349465,310017,1874724,39448,-2496,43911,-46407,82621,-0.13927770892632846,85855
2017-08-29,2017-08-22,340843,342415,1707700,-1572,-8622,32398,-41020,-167024,-0.45990769841320644,39448
2017-09-05,2017-08-29,336597,374787,1675001,-38190,-4246,32372,-36618,-32699,-0.2486385196463079,-1572
2017-09-12,2017-09-05,343900,386113,1736940,-42213,7303,11326,-4023,61939,0.43599973970164796,-38190
2017-09-19,2017-09-12,351016,405011,1785555,-53995,7116,18898,-11782,48615,0.4096859995163909,-42213
2017-09-26,2017-09-19,353231,408083,1756920,-54852,2215,3072,-857,-28635,0.12405106535502967,-53995
2017-10-03,2017-09-26,350008,415429,1804698,-65421,-3223,7346,-10569,47778,-0.18344603055346856,-54852
2017-10-10,2017-10-03,347846,430590,1833377,-82744,-2162,15161,-17323,28679,-0.1197984371900451,-65421
2017-10-17,2017-10-10,341186,437504,1869045,-96318,-6660,6914,-13574,35668,-0.36326407498294133,-82744
2017-10-24,2017-10-17,338653,447719,1932939,-109066,-2533,10215,-12748,63894,-0.13552375678488213,-96318
2017-10-31,2017-10-24,329890,459567,1970091,-129677,-8763,11848,-20611,37152,-0.4533510886789495,-109066
2017-11-07,2017-10-31,334253,466914,2009799,-132661,4363,7347,-2984,39708,0.2214618512545867,-129677
2017-11-14,2017-11-07,341391,508226,2127835,-166835,7138,41312,-34174,118036,0.3551598940988626,-132661
2017-11-21,2017-11-14,346461,494749,2082562,-148288,5070,-13477,18547,-45273,0.23827035460926246,-166835
2017-11-28,2017-11-21,349096,479946,1856263,-130850,2635,-14803,17438,-226299,0.12652684529920358,-148288
2017-12-05,2017-11-28,354648,456726,1792019,-102078,5552,-23220,28772,-64244,0.2990955484217484,-130850
2017-12-12,2017-12-05,343088,471281,1836183,-128193,-11560,14555,-26115,44164,-0.6450824461124575,-102078
2017-12-19,2017-12-12,344437,494244,1880411,-149807,1349,22963,-21614,44228,0.07346762278051806,-128193
2017-12-26,2017-12-19,348831,479556,1852922,-130725,4394,-14688,19082,-27489,0.23367231950887332,-149807
2018-01-02,2017-12-26,347445,470476,1851952,-123031,-1386,-9080,7694,-970,-0.07480077412864654,-130725
2018-01-09,2018-01-02,342635,489615,1915789,-146980,-4810,19139,-23949,63837,-0.25972595402040655,-123031
2018-01-16,2018-01-09,355416,504340,1979732,-148924,12781,14725,-1944,63943,0.6671402748423757,-146980
2018-01-23,2018-01-16,354590,494715,2038080,-140125,-826,-9625,8799,58348,-0.04172281904823481,-148924
2018-01-30,2018-01-23,397961,440113,2093775,-42152,43371,-54602,97973,55695,2.1280322656617994,-140125
2018-02-06,2018-01-30,401650,403001,2132218,-1351,3689,-37112,40801,38443,0.17618894102756982,-42152
2018-02-13,2018-02-06,424087,330543,2104949,93544,22437,-72458,94895,-27269,1.0522845225019206,-1351
2018-02-20,2018-02-13,439847,312821,2128714,127026,15760,-17722,33482,23765,0.7487117265073882,93544
2018-02-27,2018-02-20,467291,292060,1986305,175231,27444,-20761,48205,-142409,1.2892290838506253,127026
2018-03-06,2018-02-27,545144,259514,2149942,285630,77853,-32546,110399,163637,3.919488698865482,175231
2018-03-13,2018-03-06,588351,215597,2323591,372754,43207,-43917,87124,173649,2.0096821216572356,285630
2018-03-20,2018-03-13,563465,239242,2310613,324223,-24886,23645,-48531,-12978,-1.0710146493079031,372754
2018-03-27,2018-03-20,502162,274659,2315457,227503,-61303,35417,-96720,4844,-2.6531054746078206,324223
2018-04-03,2018-03-27,547858,258182,2403876,289676,45696,-16477,62173,88419,1.9735196982712269,227503
2018-04-10,2018-04-03,540800,222984,2448431,317816,-7058,-35198,28140,44555,-0.2936091545487371,289676
2018-04-17,2018-04-10,502460,235110,2382243,267350,-38340,12126,-50466,-66188,-1.5659007748227334,317816
2018-04-24,2018-04-17,508026,244426,2259200,263600,5566,9316,-3750,-123043,0.23364535020146981,267350
2018-05-01,2018-04-24,551730,221513,2318130,330217,43704,-22913,66617,58930,1.9344900849858355,263600
2018-05-08,2018-05-01,552125,201123,2362419,351002,395,-20390,20785,44289,0.01703959657137434,330217
2018-05-15,2018-05-08,545232,216409,2406162,328823,-6893,15286,-22179,43743,-0.29177719955689485,351002
2018-05-22,2018-05-15,559423,225261,2488853,334162,14191,8852,5339,82691,0.5897774131583825,328823
2018-05-29,2018-05-22,544412,227436,2511087,316976,-15011,2175,-17186,22234,-0.6031292326224168,334162
2018-06-05,2018-05-29,511247,283610,2558208,227637,-33165,56174,-89339,47121,-1.3207427699637648,316976
2018-06-12,2018-06-05,517101,349880,2566347,167221,5854,66270,-60416,8139,0.22883205744020813,227637
2018-06-19,2018-06-12,503074,382794,2635956,120280,-14027,32914,-46941,69609,-0.5465745668843691,167221
2018-06-26,2018-06-19,494031,421085,2386393,72946,-9043,38291,-47334,-249563,-0.3430633895254701,120280
2018-07-03,2018-06-26,468560,427543,2360868,41017,-25471,6458,-31929,-25525,-1.0673430570740023,72946
2018-07-10,2018-07-03,443182,450830,2352719,-7648,-25378,23287,-48665,-8149,-1.0749436224303943,41017
2018-07-17,2018-07-10,424101,465562,2409890,-41461,-19081,14732,-33813,57171,-0.811019080476674,-7648
2018-07-24,2018-07-17,423541,476988,2470639,-53447,-560,11426,-11986,60749,-0.023237575159032155,-41461
2018-07-31,2018-07-24,460004,429224,2369980,30780,36463,-47764,84227,-100659,1.4758530080679533,-53447
2018-08-07,2018-07-31,436843,384639,2287244,52204,-23161,-44585,21424,-82736,-0.9772656309335943,30780
2018-08-14,2018-08-07,414907,365729,2227303,49178,-21936,-18910,-3026,-59941,-0.9590581503328897,52204
2018-08-21,2018-08-14,409457,350350,2207245,59107,-5450,-15379,9929,-20058,-0.24469055175699042,49178
2018-08-28,2018-08-21,395582,386426,2049082,9156,-13875,36076,-49951,-158163,-0.628611685608077,59107
2018-09-04,2018-08-28,420470,411618,2058661,8852,24888,25192,-304,9579,1.2145926810152057,9156
2018-09-11,2018-09-04,410415,404174,2085115,6241,-10055,-7444,-2611,26454,-0.4884242718932354,8852
2018-09-18,2018-09-11,375803,462022,2162153,-86219,-34612,57848,-92460,77038,-1.6599564052822025,6241
2018-09-25,2018-09-18,386514,438846,2127915,-52332,10711,-23176,33887,-34238,0.495385849197536,-86219
2018-10-02,2018-09-25,382826,379098,2101050,3728,-3688,-59748,56060,-26865,-0.173315193511019,-52332
2018-10-09,2018-10-02,379554,359062,2069913,20492,-3272,-20036,16764,-31137,-0.15573165798053354,3728
2018-10-16,2018-10-09,384250,300417,2063836,83833,4696,-58645,63341,-6077,0.2268694384739842,20492
2018-10-23,2018-10-16,381133,293838,2080617,87295,-3117,-6579,3462,16781,-0.15102944226188514,83833
2018-10-30,2018-10-23,362276,286703,2069827,75573,-18857,-7135,-11722,-10790,-0.9063176932611817,87295
2018-11-06,2018-10-30,371056,281242,2139071,89814,8780,-5461,14241,69244,0.42419004100342683,75573
2018-11-13,2018-11-06,353090,273549,2154088,79541,-17966,-7693,-10273,15017,-0.8398973199113072,89814
2018-11-20,2018-11-13,325042,276734,2138019,48308,-28048,3185,-31233,-16069,-1.302082366180026,79541
2018-11-27,2018-11-20,317833,289842,1918320,27991,-7209,13108,-20317,-219699,-0.33718128791184737,48308
2018-12-04,2018-11-27,382179,274879,1883246,107300,64346,-14963,79309,-35074,3.354289169690146,27991
2018-12-11,2018-12-04,389854,232670,1900969,157184,7675,-42209,49884,17723,0.4075410222562533,107300
2018-12-18,2018-12-11,404698,215106,1903441,189592,14844,-17564,32408,2472,0.7808649167871754,157184
2018-12-24,2018-12-18,374404,220877,1856868,153527,-30294,5771,-36065,-46573,-1.5915386922946388,189592
2018-12-31,2018-12-24,361349,245070,1880756,116279,-13055,24193,-37248,23888,-0.7030655921691795,153527
2019-01-08,2018-12-31,375608,239824,1923679,135784,14259,-5246,19505,42923,0.7581525726888549,116279
2019-01-15,2019-01-08,354385,260902,1958642,93483,-21223,21078,-42301,34963,-1.1032505943039352,135784
2019-01-22,2019-01-15,352229,240116,1989188,112113,-2156,-20786,18630,30546,-0.11007626712793864,93483
2019-01-29,2019-01-22,326050,252030,2018548,74020,-26179,11914,-38093,29360,-1.3160646454734293,112113
2019-02-05,2019-01-29,343287,260409,2070787,82878,17237,8379,8858,52239,0.8539306471780707,74020
2019-02-12,2019-02-05,331853,289768,2104872,42085,-11434,29359,-40793,34085,-0.5521572233165458,82878
2019-02-19,2019-02-12,310585,342368,2145138,-31783,-21268,52600,-73868,40266,-1.0104177356152773,42085
2019-02-26,2019-02-19,336017,369779,1973341,-33762,25432,27411,-1979,-171797,1.185564751545122,-31783
2019-03-05,2019-02-26,331343,445304,2011395,-113961,-4674,75525,-80199,38054,-0.23685718788592544,-33762
2019-03-12,2019-03-05,323836,516311,2150365,-192475,-7507,71007,-78514,138970,-0.3732235587738858,-113961
2019-03-19,2019-03-12,317046,515328,2223346,-198282,-6790,-983,-5807,72981,-0.3157603476619085,-192475
2019-03-26,2019-03-19,323819,461802,2202441,-137983,6773,-53526,60299,-20905,0.3046309481295309,-198282
2019-04-02,2019-03-26,297196,488370,2217004,-191174,-26623,26568,-53191,14563,-1.2087951504716812,-137983
2019-04-09,2019-04-02,294137,516244,2165129,-222107,-3059,27874,-30933,-51875,-0.13797900229318485,-191174
2019-04-16,2019-04-09,297649,550225,2233832,-252576,3512,33981,-30469,68703,0.16220742505411917,-222107
2019-04-23,2019-04-16,297889,568449,2294839,-270560,240,18224,-17984,61007,0.01074386972699827,-252576
2019-04-30,2019-04-23,311112,571667,2025935,-260555,13223,3218,10005,-268904,0.5762059996365758,-270560
2019-05-07,2019-04-30,312542,554060,2033686,-241518,1430,-17607,19037,7751,0.07058469299360542,-260555
2019-05-14,2019-05-07,315491,546581,2117253,-231090,2949,-7479,10428,83567,0.1450076363804442,-241518
2019-05-21,2019-05-14,377747,411834,2361019,-34087,62256,-134747,197003,243766,2.9404138286732855,-231090
2019-05-28,2019-05-21,399834,332501,2495825,67333,22087,-79333,101420,134806,0.9354859067207846,-34087
2019-06-04,2019-05-28,402441,212855,2549467,189586,2607,-119646,122253,53642,0.1044544389129847,67333
2019-06-11,2019-06-04,391209,191216,2573005,199993,-11232,-21639,10407,23538,-0.4405626744727427,189586
2019-06-18,2019-06-11,407124,165609,2708872,241515,15915,-25607,41522,135867,0.6185374688350781,199993
2019-06-25,2019-06-18,429096,143943,2379990,285153,21972,-21666,43638,-328882,0.811112522112525,241515
2019-07-02,2019-06-25,429857,154483,2319482,275374,761,10540,-9779,-60508,0.031974924264387666,285153
2019-07-09,2019-07-02,431705,157489,2382235,274216,1848,3006,-1158,62753,0.07967296146294733,275374
2019-07-16,2019-07-09,427915,143819,2424021,284096,-3790,-13670,9880,41786,-0.15909429590279717,274216
2019-07-23,2019-07-16,404603,159852,2399315,244751,-23312,16033,-39345,-24706,-0.961707839989835,284096
2019-07-30,2019-07-23,384537,177842,2295213,206695,-20066,17990,-38056,-104102,-0.8363220335804177,244751
2019-08-06,2019-07-30,365827,184777,2348072,181050,-18710,6935,-25645,52859,-0.8151748879080067,206695
2019-08-13,2019-08-06,353475,215890,2351921,137585,-12352,31113,-43465,3849,-0.5260486049831522,181050
2019-08-20,2019-08-13,321633,280661,2327438,40972,-31842,64771,-96613,-24483,-1.3538720050545916,137585
2019-08-27,2019-08-20,301695,307990,2032700,-6295,-19938,27329,-47267,-294738,-0.8566501019576033,40972
2019-09-03,2019-08-27,296006,330847,1989742,-34841,-5689,22857,-28546,-42958,-0.27987405913317265,-6295
2019-09-10,2019-09-03,297705,369665,2075792,-71960,1699,38818,-37119,86050,0.08538795482027318,-34841
2019-09-17,2019-09-10,279632,396349,2070638,-116717,-18073,26684,-44757,-5154,-0.8706556340905062,-71960
2019-09-24,2019-09-17,276396,386798,2012801,-110402,-3236,-9551,6315,-57837,-0.15628033485331574,-116717
2019-10-01,2019-09-24,290775,364133,2042308,-73358,14379,-22665,37044,29507,0.7143776260047565,-110402
2019-10-08,2019-10-01,283822,336814,2110757,-52992,-6953,-27319,20366,68449,-0.3404481596311624,-73358
2019-10-15,2019-10-08,243886,290843,2042653,-46957,-39936,-45971,6035,-68104,-1.8920226250582137,-52992
2019-10-22,2019-10-15,237910,296038,2073951,-58128,-5976,5195,-11171,31298,-0.2925607041430924,-46957
2019-10-29,2019-10-22,228032,294424,2006474,-66392,-9878,-1614,-8264,-67477,-0.47628897693339906,-58128
2019-11-05,2019-10-29,227474,310345,2034158,-82871,-558,15921,-16479,27684,-0.02780997909766087,-66392
2019-11-12,2019-11-05,226930,320248,2034354,-93318,-544,9903,-10447,196,-0.026743251999107244,-82871
2019-11-19,2019-11-12,225885,321210,2073496,-95325,-1045,962,-2007,39142,-0.05136765774294936,-93318
2019-11-26,2019-11-19,233766,310027,1748799,-76261,7881,-11183,19064,-324697,0.3800827201981581,-95325
2019-12-03,2019-11-26,243831,293398,1713170,-49567,10065,-16629,26694,-35629,0.5755378405408512,-76261
2019-12-10,2019-12-03,235838,311755,1756437,-75917,-7993,18357,-26350,43267,-0.4665619874268169,-49567
2019-12-17,2019-12-10,250696,307080,1800803,-56384,14858,-4675,19533,44366,0.8459170468397101,-75917
2019-12-24,2019-12-17,242701,278445,1787533,-35744,-7995,-28635,20640,-13270,-0.44396860733794863,-56384
2019-12-31,2019-12-24,251385,278983,1756379,-27598,8684,538,8146,-31154,0.48580921303271046,-35744
2020-01-07,2019-12-31,247857,272230,1783463,-24373,-3528,-6753,3225,27084,-0.20086780814391425,-27598
2020-01-14,2020-01-07,271823,299395,1873406,-27572,23966,27165,-3199,89943,1.3437901431092207,-24373
2020-01-21,2020-01-14,271060,287975,1851616,-16915,-763,-11420,10657,-21790,-0.04072795752762615,-27572
2020-01-28,2020-01-21,274919,251899,1823044,23020,3859,-36076,39935,-28572,0.20841254342153018,-16915
2020-02-04,2020-01-28,260596,267043,1864295,-6447,-14323,15144,-29467,41251,-0.7856639773916593,23020
2020-02-11,2020-02-04,255484,276039,1868556,-20555,-5112,8996,-14108,4261,-0.2742055307770498,-6447
2020-02-18,2020-02-11,274130,290316,1901283,-16186,18646,14277,4369,32727,0.9978828571367409,-20555
2020-02-25,2020-02-18,285280,335320,1815443,-50040,11150,45004,-33854,-85840,0.5864460998178598,-16186
2020-03-03,2020-02-25,284862,325051,1764525,-40189,-418,-10269,9851,-50918,-0.0230246832315859,-50040
2020-03-10,2020-03-03,284026,303591,1753106,-19565,-836,-21460,20624,-11419,-0.04737818959776711,-40189
