ticker,support_id,support_mid,support_lo,support_hi,touches,first_touch_date,last_touch_date,span_trading_days,level,last_close_date,last_close,dist_pct,status,strength
afrm,S11,55.875714,54.7582,56.993229,21,2021-05-07,2026-04-14,1238,1Y+,2026-08-14,78.349998,40.22,above,A
afrm,S12,133.529999,130.859399,136.200599,6,2021-02-12,2021-12-01,202,6M+,2026-08-14,78.349998,-41.32,below,A
afrm,S13,153.875,150.7975,156.9525,5,2021-10-15,2021-11-16,22,1M+,2026-08-14,78.349998,-49.08,below,C
afrm,S14,50.066,49.06468,51.06732,26,2021-05-13,2026-04-10,1232,1Y+,2026-08-14,78.349998,56.49,above,A
afrm,S15,47.016,46.07568,47.95632,28,2021-05-11,2026-04-09,1233,1Y+,2026-08-14,78.349998,66.65,above,A
afrm,S16,43.323332,42.456866,44.189799,30,2022-02-17,2026-04-02,1033,1Y+,2026-08-14,78.349998,80.85,above,A
afrm,S17,39.889999,39.092199,40.687799,22,2022-02-17,2025-04-08,786,1Y+,2026-08-14,78.349998,96.42,above,A
afrm,S18,36.4275,35.69895,37.15605,19,2022-02-23,2025-04-04,781,1Y+,2026-08-14,78.349998,115.08,above,A
afrm,S19,33.394999,32.727099,34.062899,18,2022-02-24,2025-04-04,780,1Y+,2026-08-14,78.349998,134.62,above,A
afrm,S20,30.958333,30.339166,31.5775,22,2022-03-11,2025-04-04,769,1Y+,2026-08-14,78.349998,153.08,above,A
afrm,S21,28.793333,28.217466,29.3692,15,2022-03-14,2024-08-15,609,1Y+,2026-08-14,78.349998,172.11,above,A
afrm,S22,26.339999,25.813199,26.866799,19,2022-03-14,2024-08-13,607,1Y+,2026-08-14,78.349998,197.46,above,A
afrm,S23,25.009999,24.509799,25.510199,12,2022-05-09,2024-08-07,564,1Y+,2026-08-14,78.349998,213.27,above,A
afrm,S24,23.1,22.638,23.562,17,2022-05-09,2024-08-05,562,1Y+,2026-08-14,78.349998,239.18,above,A
afrm,S25,22.03,21.5894,22.4706,15,2022-05-09,2024-08-05,562,1Y+,2026-08-14,78.349998,255.65,above,A
afrm,S26,20.59,20.1782,21.0018,19,2022-05-10,2023-11-08,377,1Y+,2026-08-14,78.349998,280.52,above,A
afrm,S27,19.373334,18.985867,19.7608,22,2022-05-10,2023-11-02,373,1Y+,2026-08-14,78.349998,304.42,above,A
afrm,S28,18.0075,17.64735,18.36765,20,2022-05-11,2023-10-25,366,1Y+,2026-08-14,78.349998,335.1,above,A
afrm,S29,16.883334,16.545667,17.221,19,2022-05-11,2023-10-25,366,1Y+,2026-08-14,78.349998,364.07,above,A
afrm,S30,14.655,14.3619,14.9481,16,2022-05-11,2023-08-24,323,1Y+,2026-08-14,78.349998,434.63,above,A
afrm,S31,13.8075,13.53135,14.08365,18,2022-05-12,2023-08-24,322,1Y+,2026-08-14,78.349998,467.45,above,A
afrm,S32,12.823333,12.566867,13.0798,10,2022-11-09,2023-07-06,162,6M+,2026-08-14,78.349998,511.0,above,A
afrm,S33,12.1,11.858,12.342,10,2022-11-09,2023-05-08,122,3M+,2026-08-14,78.349998,547.52,above,B
afrm,S34,11.62,11.3876,11.8524,7,2022-12-14,2023-05-12,102,3M+,2026-08-14,78.349998,574.27,above,B
afrm,S35,11.04,10.8192,11.2608,8,2022-12-07,2023-05-08,103,3M+,2026-08-14,78.349998,609.69,above,B
afrm,S36,10.4,10.192,10.608,8,2022-12-16,2023-05-05,95,3M+,2026-08-14,78.349998,653.37,above,B
afrm,S37,9.22,9.0356,9.4044,4,2022-12-27,2023-05-02,86,3M+,2026-08-14,78.349998,749.78,above,B
alny,S1,235.043332,230.342465,239.744198,18,2022-08-09,2025-04-24,679,1Y+,2026-08-14,228.649994,-2.72,near,A
alny,S2,219.116666,214.734333,223.498999,17,2022-08-03,2026-08-06,1005,1Y+,2026-08-14,228.649994,4.35,above,A
alny,S3,251.56,246.5288,256.5912,17,2024-06-28,2025-05-09,216,6M+,2026-08-14,228.649994,-9.11,below,A
alny,S4,204.541425,200.450597,208.632254,21,2021-08-13,2026-07-30,1244,1Y+,2026-08-14,228.649994,11.79,above,A
alny,S5,269.777139,264.381596,275.172682,13,2024-08-07,2026-07-22,489,1Y+,2026-08-14,228.649994,-15.24,below,A
alny,S6,191.756364,187.921236,195.591491,32,2021-08-05,2024-01-22,618,1Y+,2026-08-14,228.649994,19.24,above,A
alny,S7,290.419991,284.611591,296.22839,14,2024-08-21,2026-07-27,482,1Y+,2026-08-14,228.649994,-21.27,below,A
alny,S8,311.96111,305.721888,318.200333,17,2025-06-06,2026-07-10,273,1Y+,2026-08-14,228.649994,-26.71,below,A
alny,S9,330.549988,323.938988,337.160988,11,2025-06-26,2026-04-17,203,6M+,2026-08-14,228.649994,-30.83,below,A
alny,S10,174.129167,170.646584,177.61175,22,2021-01-13,2024-02-07,771,1Y+,2026-08-14,228.649994,31.31,above,A
alny,S11,355.529999,348.419399,362.640599,5,2025-07-31,2026-02-05,130,6M+,2026-08-14,228.649994,-35.69,below,B
alny,S12,370.910004,363.491804,378.328204,3,2025-07-31,2026-01-27,123,3M+,2026-08-14,228.649994,-38.35,below,C
alny,S13,156.682499,153.548849,159.816149,35,2020-06-24,2024-06-10,996,1Y+,2026-08-14,228.649994,45.93,above,A
alny,S14,443.433754,434.565079,452.302429,7,2025-08-12,2025-11-25,74,3M+,2026-08-14,228.649994,-48.44,below,B
alny,S15,464.0,454.72,473.28,8,2025-08-25,2025-11-28,67,3M+,2026-08-14,228.649994,-50.72,below,B
alny,S16,146.42,143.4916,149.3484,43,2018-03-23,2024-06-06,1561,1Y+,2026-08-14,228.649994,56.16,above,A
alny,S17,134.429285,131.7407,137.117871,54,2015-06-03,2022-07-26,1799,1Y+,2026-08-14,228.649994,70.09,above,A
alny,S18,125.288799,122.783023,127.794575,47,2015-05-18,2022-06-13,1781,1Y+,2026-08-14,228.649994,82.5,above,A
alny,S19,116.191818,113.867982,118.515655,23,2015-03-05,2022-05-12,1811,1Y+,2026-08-14,228.649994,96.79,above,A
alny,S20,106.949997,104.810997,109.088997,25,2015-01-14,2020-03-27,1309,1Y+,2026-08-14,228.649994,113.79,above,A
alny,S21,102.648572,100.5956,104.701543,34,2015-01-20,2020-04-08,1314,1Y+,2026-08-14,228.649994,122.75,above,A
alny,S22,94.629168,92.736584,96.521751,32,2015-01-06,2020-03-25,1313,1Y+,2026-08-14,228.649994,141.63,above,A
alny,S23,88.119998,86.357598,89.882398,27,2015-01-21,2020-03-13,1295,1Y+,2026-08-14,228.649994,159.48,above,A
alny,S24,81.114999,79.4927,82.737299,31,2015-02-04,2019-10-11,1180,1Y+,2026-08-14,228.649994,181.88,above,A
alny,S25,74.881053,73.383431,76.378674,34,2015-10-06,2019-10-01,1003,1Y+,2026-08-14,228.649994,205.35,above,A
alny,S26,69.561429,68.1702,70.952657,26,2016-01-14,2019-08-05,894,1Y+,2026-08-14,228.649994,228.7,above,A
alny,S27,65.327499,64.020949,66.634049,21,2016-01-20,2019-06-03,847,1Y+,2026-08-14,228.649994,250.01,above,A
alny,S28,58.524,57.35352,59.69448,13,2016-02-11,2017-05-10,313,1Y+,2026-08-14,228.649994,290.69,above,A
alny,S29,52.103333,51.061266,53.145399,10,2016-02-12,2017-05-08,310,1Y+,2026-08-14,228.649994,338.84,above,A
alny,S30,47.12,46.1776,48.0624,3,2016-11-30,2017-04-05,86,3M+,2026-08-14,228.649994,385.25,above,C
alny,S31,39.952,39.15296,40.75104,10,2016-11-09,2017-02-07,60,1M+,2026-08-14,228.649994,472.31,above,B
alny,S32,36.889999,36.152199,37.627799,6,2016-10-07,2017-01-30,77,3M+,2026-08-14,228.649994,519.82,above,B
amgn,S1,375.184998,367.681298,382.688698,4,2026-03-17,2026-08-03,95,3M+,2026-08-20,433.730011,15.6,above,B
amgn,S2,355.059418,347.958229,362.160606,14,2026-01-28,2026-07-23,121,3M+,2026-08-20,433.730011,22.16,above,B
amgn,S3,330.809957,324.193758,337.426156,19,2024-02-06,2026-06-18,593,1Y+,2026-08-20,433.730011,31.11,above,A
amgn,S4,302.912701,296.854447,308.970955,22,2024-01-02,2025-11-03,461,1Y+,2026-08-20,433.730011,43.19,above,A
amgn,S5,286.990243,281.250438,292.730047,28,2022-12-09,2025-10-27,721,1Y+,2026-08-20,433.730011,51.13,above,A
amgn,S6,267.407962,262.059803,272.756122,22,2022-11-03,2025-09-25,724,1Y+,2026-08-20,433.730011,62.2,above,A
amgn,S7,252.799222,247.743237,257.855206,29,2020-07-10,2025-01-06,1129,1Y+,2026-08-20,433.730011,71.57,above,A
amgn,S8,238.655275,233.882169,243.42838,52,2019-12-02,2023-08-04,924,1Y+,2026-08-20,433.730011,81.74,above,A
amgn,S9,212.740295,208.485489,216.995101,21,2018-09-25,2023-06-12,1185,1Y+,2026-08-20,433.730011,103.88,above,A
amgn,S10,197.617683,193.665329,201.570036,28,2018-01-23,2021-11-30,971,1Y+,2026-08-20,433.730011,119.48,above,A
amgn,S11,182.239604,178.594812,185.884396,40,2017-03-02,2020-03-23,769,1Y+,2026-08-20,433.730011,138.0,above,A
amgn,S12,164.341991,161.055152,167.628831,38,2014-11-05,2019-05-31,1148,1Y+,2026-08-20,433.730011,163.92,above,A
amgn,S13,155.49099,152.38117,158.600809,41,2014-10-28,2017-05-22,645,1Y+,2026-08-20,433.730011,178.94,above,A
amgn,S14,145.632739,142.720084,148.545393,25,2014-09-22,2016-12-21,568,1Y+,2026-08-20,433.730011,197.82,above,A
amgn,S15,135.254411,132.549323,137.9595,6,2014-08-21,2016-11-03,556,1Y+,2026-08-20,433.730011,220.68,above,A
amgn,S16,127.154515,124.611425,129.697605,7,2014-02-19,2014-10-16,167,6M+,2026-08-20,433.730011,241.1,above,A
amgn,S17,115.716091,113.401769,118.030413,18,2013-04-23,2014-07-17,311,1Y+,2026-08-20,433.730011,274.82,above,A
amgn,S18,109.831241,107.634616,112.027866,15,2013-04-24,2014-05-15,267,1Y+,2026-08-20,433.730011,294.91,above,A
amgn,S19,99.422071,97.433629,101.410512,5,2013-03-25,2013-07-05,71,3M+,2026-08-20,433.730011,336.25,above,B
amgn,S20,93.562935,91.691676,95.434194,5,2013-03-11,2013-07-03,80,3M+,2026-08-20,433.730011,363.57,above,B
amgn,S21,85.269199,83.563815,86.974583,15,2005-08-04,2013-02-15,1896,1Y+,2026-08-20,433.730011,408.66,above,A
amgn,S22,79.199486,77.615497,80.783476,15,2000-07-24,2012-09-17,3057,1Y+,2026-08-20,433.730011,447.64,above,A
amgn,S23,73.956562,72.47743,75.435693,28,2000-01-10,2012-06-29,3138,1Y+,2026-08-20,433.730011,486.47,above,A
amgn,S24,68.088732,66.726957,69.450506,57,2000-01-03,2012-06-01,3123,1Y+,2026-08-20,433.730011,537.01,above,A
amgn,S25,62.831432,61.574804,64.088061,85,2000-01-04,2012-01-04,3019,1Y+,2026-08-20,433.730011,590.31,above,A
amgn,S26,60.235988,59.031268,61.440707,110,1999-12-29,2011-12-15,3011,1Y+,2026-08-20,433.730011,620.05,above,A
amgn,S27,57.160553,56.017342,58.303764,110,1999-12-28,2011-11-29,3000,1Y+,2026-08-20,433.730011,658.79,above,A
amgn,S28,53.061,51.99978,54.12222,85,1999-12-22,2011-10-03,2963,1Y+,2026-08-20,433.730011,717.42,above,A
amgn,S29,49.289058,48.303277,50.274839,45,1999-11-23,2011-08-10,2946,1Y+,2026-08-20,433.730011,779.97,above,A
amgn,S30,46.291468,45.365639,47.217297,28,1999-11-15,2009-05-07,2382,1Y+,2026-08-20,433.730011,836.95,above,A
amgn,S31,43.216258,42.351933,44.080583,35,1999-08-31,2008-06-11,2207,1Y+,2026-08-20,433.730011,903.63,above,A
amgn,S32,39.962544,39.163293,40.761794,20,1999-03-23,2008-03-19,2261,1Y+,2026-08-20,433.730011,985.34,above,A
amgn,S33,37.2121,36.467858,37.956342,15,1999-03-16,2002-07-24,843,1Y+,2026-08-20,433.730011,1065.56,above,A
amgn,S34,34.17222,33.488776,34.855665,9,1999-02-24,2002-07-23,856,1Y+,2026-08-20,433.730011,1169.25,above,A
amgn,S35,30.748938,30.133959,31.363917,9,1999-02-09,2002-07-15,860,1Y+,2026-08-20,433.730011,1310.55,above,A
amgn,S36,27.451626,26.902593,28.000658,3,1999-01-14,1999-06-22,109,3M+,2026-08-20,433.730011,1479.98,above,C
amgn,S37,19.615114,19.222811,20.007416,7,1998-09-24,1998-12-03,49,1M+,2026-08-20,433.730011,2111.2,above,C
amgn,S38,17.887858,17.530101,18.245615,9,1998-07-16,1998-10-21,68,3M+,2026-08-20,433.730011,2324.72,above,B
amgn,S39,13.636173,13.36345,13.908897,25,1995-12-21,1998-04-23,589,1Y+,2026-08-20,433.730011,3080.73,above,A
amgn,S40,12.964853,12.705556,13.22415,20,1995-09-15,1998-03-02,620,1Y+,2026-08-20,433.730011,3245.43,above,A
amgn,S41,12.141438,11.898609,12.384266,20,1995-08-24,1998-01-22,609,1Y+,2026-08-20,433.730011,3472.31,above,A
amgn,S42,11.386205,11.15848,11.613929,8,1995-08-09,1997-10-28,562,1Y+,2026-08-20,433.730011,3709.26,above,A
amgn,S43,10.198285,9.994319,10.40225,4,1995-06-29,1995-08-02,23,1M+,2026-08-20,433.730011,4152.97,above,C
amgn,S44,9.568423,9.377055,9.759792,4,1995-06-06,1995-07-20,31,1M+,2026-08-20,433.730011,4432.93,above,C
amgn,S45,8.8761,8.698578,9.053622,5,1995-02-09,1995-06-09,83,3M+,2026-08-20,433.730011,4786.49,above,B
amgn,S46,8.029607,7.869015,8.190199,6,1995-02-01,1995-04-05,44,1M+,2026-08-20,433.730011,5301.63,above,C
amzn,S1,262.199997,256.955997,267.443997,5,2026-04-23,2026-08-18,80,3M+,2026-08-20,260.109985,-0.8,near,B
amzn,S2,241.355,236.5279,246.1821,15,2025-01-30,2026-07-30,375,1Y+,2026-08-20,260.109985,7.77,above,A
amzn,S3,223.738498,219.263728,228.213268,21,2025-01-14,2026-07-29,385,1Y+,2026-08-20,260.109985,16.26,above,A
amzn,S4,206.440624,202.311812,210.569437,14,2024-11-11,2026-03-27,343,1Y+,2026-08-20,260.109985,26.0,above,A
amzn,S5,186.387501,182.659751,190.115251,16,2021-07-15,2025-04-23,947,1Y+,2026-08-20,260.109985,39.55,above,A
amzn,S6,176.657669,173.124516,180.190822,25,2020-09-03,2025-04-30,1168,1Y+,2026-08-20,260.109985,47.24,above,A
amzn,S7,165.51172,162.201486,168.821954,34,2020-08-06,2025-04-21,1181,1Y+,2026-08-20,260.109985,57.16,above,A
amzn,S8,151.055435,148.034326,154.076544,28,2020-07-07,2024-08-05,1026,1Y+,2026-08-20,260.109985,72.2,above,A
amzn,S9,135.862714,133.14546,138.579969,16,2020-06-11,2023-10-31,853,1Y+,2026-08-20,260.109985,91.45,above,A
amzn,S10,126.3411,123.814278,128.867922,16,2020-05-21,2023-10-27,865,1Y+,2026-08-20,260.109985,105.88,above,A
amzn,S11,116.268099,113.942737,118.593461,22,2020-04-14,2023-10-26,891,1Y+,2026-08-20,260.109985,123.72,above,A
amzn,S12,107.846832,105.689896,110.003769,18,2020-02-21,2023-05-12,812,1Y+,2026-08-20,260.109985,141.18,above,A
amzn,S13,101.810415,99.774206,103.846623,23,2018-09-06,2023-05-01,1169,1Y+,2026-08-20,260.109985,155.48,above,A
amzn,S14,94.174658,92.291165,96.058152,29,2018-07-18,2023-03-20,1175,1Y+,2026-08-20,260.109985,176.2,above,A
amzn,S15,87.457361,85.708214,89.206509,31,2018-06-06,2023-03-13,1199,1Y+,2026-08-20,260.109985,197.41,above,A
amzn,S16,80.813807,79.197531,82.430083,22,2018-03-16,2023-01-06,1211,1Y+,2026-08-20,260.109985,221.86,above,A
amzn,S17,75.3123,73.806054,76.818546,10,2018-02-20,2018-12-28,216,6M+,2026-08-20,260.109985,245.38,above,A
amzn,S18,68.551626,67.180594,69.922659,7,2018-01-24,2018-12-24,231,6M+,2026-08-20,260.109985,279.44,above,A
amzn,S19,49.794498,48.798608,50.790388,10,2017-06-09,2017-10-23,94,3M+,2026-08-20,260.109985,422.37,above,B
amzn,S20,47.736437,46.781709,48.691166,8,2017-04-28,2017-10-23,123,3M+,2026-08-20,260.109985,444.89,above,B
amzn,S21,41.714143,40.87986,42.548426,8,2016-10-17,2017-03-21,106,3M+,2026-08-20,260.109985,523.55,above,B
amzn,S22,37.6541,36.901018,38.407182,8,2016-07-15,2016-12-30,117,3M+,2026-08-20,260.109985,590.79,above,B
amzn,S23,35.178375,34.474808,35.881943,5,2015-12-30,2016-11-14,221,6M+,2026-08-20,260.109985,639.4,above,B
amzn,S24,32.856375,32.199247,33.513502,6,2015-11-04,2016-05-05,125,3M+,2026-08-20,260.109985,691.66,above,B
amzn,S25,29.7035,29.10943,30.29757,7,2015-10-23,2016-04-28,128,6M+,2026-08-20,260.109985,775.69,above,A
amzn,S26,28.005625,27.445512,28.565737,6,2015-10-06,2016-03-18,113,3M+,2026-08-20,260.109985,828.78,above,B
amzn,S27,26.47675,25.947215,27.006285,9,2015-08-20,2016-03-21,146,6M+,2026-08-20,260.109985,882.41,above,A
amzn,S28,24.815249,24.318944,25.311554,6,2015-07-23,2016-02-09,138,6M+,2026-08-20,260.109985,948.19,above,A
amzn,S29,23.793667,23.317794,24.26954,6,2015-07-14,2016-02-11,147,6M+,2026-08-20,260.109985,993.19,above,A
amzn,S30,21.322417,20.895969,21.748865,3,2015-05-06,2015-07-08,43,1M+,2026-08-20,260.109985,1119.89,above,C
amzn,S31,19.53925,19.148465,19.930035,7,2013-12-12,2015-04-17,337,1Y+,2026-08-20,260.109985,1231.22,above,A
amzn,S32,18.453714,18.08464,18.822789,13,2013-10-28,2015-04-17,369,1Y+,2026-08-20,260.109985,1309.53,above,A
amzn,S33,17.167714,16.82436,17.511069,17,2013-10-22,2015-01-30,320,1Y+,2026-08-20,260.109985,1415.11,above,A
amzn,S34,15.845286,15.52838,16.162191,19,2013-07-29,2015-01-28,378,1Y+,2026-08-20,260.109985,1541.56,above,A
amzn,S35,14.680462,14.386852,14.974071,15,2013-07-08,2015-01-29,394,1Y+,2026-08-20,260.109985,1671.81,above,A
amzn,S36,13.4673,13.197954,13.736646,10,2013-02-04,2013-06-24,97,3M+,2026-08-20,260.109985,1831.42,above,B
amzn,S37,12.729286,12.4747,12.983871,16,2012-08-30,2013-05-24,182,6M+,2026-08-20,260.109985,1943.4,above,A
amzn,S38,11.579666,11.348073,11.81126,13,2011-09-22,2012-11-19,291,1Y+,2026-08-20,260.109985,2146.26,above,A
amzn,S39,10.856656,10.639523,11.073789,15,2011-08-03,2012-11-15,324,1Y+,2026-08-20,260.109985,2295.86,above,A
amzn,S40,9.62375,9.431275,9.816225,16,2011-01-19,2012-04-16,312,1Y+,2026-08-20,260.109985,2602.79,above,A
amzn,S41,8.960391,8.781183,9.139599,18,2010-12-14,2012-03-14,314,1Y+,2026-08-20,260.109985,2802.89,above,A
amzn,S42,7.925333,7.766827,8.08384,7,2010-09-23,2011-03-23,125,3M+,2026-08-20,260.109985,3182.01,above,B
amzn,S43,7.1215,6.97907,7.26393,4,2009-12-04,2010-09-08,190,6M+,2026-08-20,260.109985,3552.46,above,B
amzn,S44,6.442687,6.313834,6.571541,13,2009-11-06,2010-09-01,205,6M+,2026-08-20,260.109985,3937.29,above,A
amzn,S45,5.962364,5.843116,6.081611,9,2009-11-04,2010-07-08,168,6M+,2026-08-20,260.109985,4262.53,above,A
amzn,S46,5.4305,5.32189,5.53911,4,1999-12-13,2010-07-23,2668,1Y+,2026-08-20,260.109985,4689.8,above,B
amzn,S47,4.825,4.7285,4.9215,13,1999-04-06,2009-10-21,2654,1Y+,2026-08-20,260.109985,5290.88,above,A
amzn,S48,4.518357,4.42799,4.608724,27,1999-01-08,2009-10-22,2714,1Y+,2026-08-20,260.109985,5656.74,above,A
amzn,S49,4.215153,4.13085,4.299456,41,1999-01-08,2009-09-09,2683,1Y+,2026-08-20,260.109985,6070.83,above,A
amzn,S50,3.878444,3.800875,3.956013,40,1999-01-07,2009-09-02,2680,1Y+,2026-08-20,260.109985,6606.56,above,A
amzn,S51,3.629466,3.556877,3.702055,39,1999-01-07,2009-05-15,2604,1Y+,2026-08-20,260.109985,7066.62,above,A
amzn,S52,3.382884,3.315226,3.450542,43,1999-01-06,2009-03-16,2562,1Y+,2026-08-20,260.109985,7589.0,above,A
amzn,S53,3.133604,3.070932,3.196276,35,1999-01-05,2009-03-09,2558,1Y+,2026-08-20,260.109985,8200.66,above,A
amzn,S54,2.802438,2.746389,2.858486,29,1998-12-23,2009-01-05,2522,1Y+,2026-08-20,260.109985,9181.56,above,A
amzn,S55,2.637829,2.585072,2.690585,44,1998-12-21,2009-01-29,2541,1Y+,2026-08-20,260.109985,9760.76,above,A
amzn,S56,2.447141,2.398199,2.496084,36,1998-12-17,2009-01-20,2536,1Y+,2026-08-20,260.109985,10529.14,above,A
amzn,S57,2.263963,2.218683,2.309242,35,1998-12-17,2008-12-03,2505,1Y+,2026-08-20,260.109985,11389.15,above,A
amzn,S58,2.084233,2.042549,2.125918,41,1999-02-18,2008-12-01,2462,1Y+,2026-08-20,260.109985,12379.89,above,A
amzn,S59,1.918947,1.880568,1.957326,41,1998-12-14,2008-12-02,2507,1Y+,2026-08-20,260.109985,13454.83,above,A
amzn,S60,1.765986,1.730666,1.801306,42,1998-11-30,2008-11-20,2510,1Y+,2026-08-20,260.109985,14628.88,above,A
amzn,S61,1.654803,1.621707,1.687899,34,1998-11-23,2006-10-18,1987,1Y+,2026-08-20,260.109985,15618.49,above,A
amzn,S62,1.514156,1.483873,1.544439,17,1998-11-20,2006-10-02,1976,1Y+,2026-08-20,260.109985,17078.54,above,A
amzn,S63,1.426125,1.397602,1.454647,8,1998-11-19,2006-08-16,1945,1Y+,2026-08-20,260.109985,18138.93,above,A
amzn,S64,1.310833,1.284617,1.33705,16,1998-11-17,2006-08-11,1944,1Y+,2026-08-20,260.109985,19743.1,above,A
amzn,S65,1.250333,1.225327,1.27534,8,1998-11-17,2003-04-16,1107,1Y+,2026-08-20,260.109985,20703.25,above,A
amzn,S66,1.070089,1.048688,1.091491,19,1998-07-07,2003-02-19,1161,1Y+,2026-08-20,260.109985,24207.32,above,A
amzn,S67,1.000198,0.980194,1.020202,26,1998-07-02,2003-02-27,1169,1Y+,2026-08-20,260.109985,25905.85,above,A
amzn,S68,0.938583,0.919812,0.957355,18,1998-07-01,2002-12-27,1129,1Y+,2026-08-20,260.109985,27613.04,above,A
amzn,S69,0.890886,0.873068,0.908703,26,1998-07-01,2002-10-29,1088,1Y+,2026-08-20,260.109985,29096.79,above,A
amzn,S70,0.831802,0.815166,0.848438,25,1998-06-26,2002-09-25,1067,1Y+,2026-08-20,260.109985,31170.66,above,A
amzn,S71,0.770094,0.754692,0.785496,33,1998-06-23,2002-09-25,1070,1Y+,2026-08-20,260.109985,33676.41,above,A
amzn,S72,0.70747,0.69332,0.721619,30,1998-06-23,2002-09-05,1056,1Y+,2026-08-20,260.109985,36666.23,above,A
amzn,S73,0.654338,0.641251,0.667424,21,1998-06-18,2002-08-14,1044,1Y+,2026-08-20,260.109985,39651.64,above,A
amzn,S74,0.608333,0.596166,0.6205,19,1998-06-16,2002-07-25,1032,1Y+,2026-08-20,260.109985,42657.83,above,A
amzn,S75,0.558875,0.547697,0.570052,19,1998-06-15,2002-02-07,917,1Y+,2026-08-20,260.109985,46441.71,above,A
amzn,S76,0.523188,0.512724,0.533651,15,1998-06-12,2002-01-18,905,1Y+,2026-08-20,260.109985,49616.4,above,A
amzn,S77,0.497125,0.487182,0.507067,13,1998-06-12,2002-01-16,903,1Y+,2026-08-20,260.109985,52222.85,above,A
amzn,S78,0.44825,0.439285,0.457215,7,1998-06-10,2002-01-16,905,1Y+,2026-08-20,260.109985,57927.88,above,A
amzn,S79,0.42,0.4116,0.4284,10,1998-06-09,2001-11-21,869,1Y+,2026-08-20,260.109985,61830.95,above,A
amzn,S80,0.3825,0.37485,0.39015,14,1998-04-06,2001-11-13,907,1Y+,2026-08-20,260.109985,67902.61,above,A
amzn,S81,0.356289,0.349163,0.363414,15,1998-03-10,2001-11-08,923,1Y+,2026-08-20,260.109985,72905.42,above,A
amzn,S82,0.321,0.31458,0.32742,8,1998-03-03,2001-10-30,921,1Y+,2026-08-20,260.109985,80931.15,above,A
amzn,S83,0.303245,0.29718,0.30931,3,1998-02-26,2001-09-28,902,1Y+,2026-08-20,260.109985,85675.52,above,C
amzn,S84,0.253646,0.248573,0.258719,6,1997-10-27,1998-02-18,77,3M+,2026-08-20,260.109985,102448.43,above,B
amzn,S85,0.242882,0.238024,0.24774,7,1997-10-27,1998-02-09,71,3M+,2026-08-20,260.109985,106993.15,above,B
amzn,S86,0.225,0.2205,0.2295,10,1997-09-24,1998-01-13,76,3M+,2026-08-20,260.109985,115504.44,above,B
amzn,S87,0.214062,0.209781,0.218344,12,1997-09-22,1998-01-09,76,3M+,2026-08-20,260.109985,121411.33,above,B
amzn,S88,0.195052,0.191151,0.198953,7,1997-09-19,1997-11-12,38,1M+,2026-08-20,260.109985,133254.18,above,C
amzn,S89,0.184896,0.181198,0.188594,5,1997-09-15,1997-11-12,42,1M+,2026-08-20,260.109985,140579.08,above,C
amzn,S90,0.114583,0.112291,0.116875,5,1997-07-14,1997-08-25,30,1M+,2026-08-20,260.109985,226905.74,above,C
amzn,S91,0.106424,0.104295,0.108552,7,1997-07-08,1997-08-21,32,1M+,2026-08-20,260.109985,244309.91,above,C
amzn,S92,0.076171,0.074648,0.077695,5,1997-05-21,1997-06-27,26,1M+,2026-08-20,260.109985,341379.41,above,C
apo,S1,133.918381,131.240013,136.596748,25,2024-10-03,2026-08-20,470,1Y+,2026-08-20,129.979996,-2.94,near,A
apo,S2,126.150638,123.627625,128.67365,28,2024-07-16,2026-07-31,512,1Y+,2026-08-20,129.979996,3.04,above,A
apo,S3,142.807073,139.950931,145.663214,19,2024-10-10,2026-08-17,462,1Y+,2026-08-20,129.979996,-8.98,below,A
apo,S4,115.774768,113.459272,118.090263,18,2024-02-16,2026-07-30,613,1Y+,2026-08-20,129.979996,12.27,above,A
apo,S5,152.041115,149.000293,155.081937,11,2024-11-05,2026-01-07,292,1Y+,2026-08-20,129.979996,-14.51,below,A
apo,S6,162.794623,159.53873,166.050515,7,2024-11-07,2025-02-20,69,3M+,2026-08-20,129.979996,-20.16,below,B
apo,S7,106.418436,104.290068,108.546805,19,2024-02-06,2026-04-10,545,1Y+,2026-08-20,129.979996,22.14,above,A
apo,S8,96.188099,94.264337,98.111861,5,2023-12-20,2024-08-05,155,6M+,2026-08-20,129.979996,35.13,above,B
