label,symbol,entry_date,exit_date,pnl_pct,vix,days_in_run,day_no_in_run,show_marker
VIX 低位日 <15 (区间D5天),SPY,2016-04-04,2016-05-02,0.8339,14.12,5,5,False
VIX 低位日 <15 (区间D1天),SPY,2016-04-06,2016-05-04,-0.6831,14.09,1,1,False
VIX 低位日 <15 (区间D12天),SPY,2016-04-12,2016-05-10,1.2286,14.85,12,1,False
VIX 低位日 <15 (区间D12天),SPY,2016-04-13,2016-05-11,-0.7212,13.84,12,2,False
VIX 低位日 <15 (区间D12天),SPY,2016-04-14,2016-05-12,-0.6971,13.72,12,3,False
VIX 低位日 <15 (区间D12天),SPY,2016-04-15,2016-05-13,-1.4535,13.62,12,4,False
VIX 低位日 <15 (区间D12天),SPY,2016-04-18,2016-05-16,-1.1757,13.35,12,5,False
VIX 低位日 <15 (区间D12天),SPY,2016-04-19,2016-05-17,-2.4059,13.24,12,6,False
VIX 低位日 <15 (区间D12天),SPY,2016-04-20,2016-05-18,-2.4703,13.28,12,7,False
VIX 低位日 <15 (区间D12天),SPY,2016-04-21,2016-05-19,-2.2826,13.95,12,8,False
VIX 低位日 <15 (区间D12天),SPY,2016-04-22,2016-05-20,-1.6653,13.22,12,9,False
VIX 低位日 <15 (区间D12天),SPY,2016-04-25,2016-05-23,-1.6298,14.08,12,10,False
VIX 低位日 <15 (区间D12天),SPY,2016-04-26,2016-05-24,-0.5026,13.96,12,11,False
VIX 低位日 <15 (区间D12天),SPY,2016-04-27,2016-05-25,-0.0334,13.77,12,12,False
VIX 低位日 <15 (区间D1天),SPY,2016-05-02,2016-05-31,0.8992,14.68,1,1,False
VIX 低位日 <15 (区间D5天),SPY,2016-05-06,2016-06-06,2.7367,14.72,5,1,False
VIX 低位日 <15 (区间D5天),SPY,2016-05-09,2016-06-07,2.8122,14.57,5,2,False
VIX 低位日 <15 (区间D5天),SPY,2016-05-10,2016-06-08,1.8805,13.63,5,3,False
VIX 低位日 <15 (区间D5天),SPY,2016-05-11,2016-06-09,2.7022,14.69,5,4,False
VIX 低位日 <15 (区间D5天),SPY,2016-05-12,2016-06-10,1.6993,14.41,5,5,False
VIX 低位日 <15 (区间D1天),SPY,2016-05-16,2016-06-14,0.6093,14.68,1,1,False
VIX 低位日 <15 (区间D12天),SPY,2016-05-24,2016-06-22,0.1107,14.42,12,1,False
VIX 低位日 <15 (区间D12天),SPY,2016-05-25,2016-06-23,0.7311,13.9,12,2,False
VIX 低位日 <15 (区间D12天),SPY,2016-05-26,2016-06-24,-2.9139,13.43,12,3,False
VIX 低位日 <15 (区间D12天),SPY,2016-05-27,2016-06-27,-5.0609,13.12,12,4,False
VIX 低位日 <15 (区间D12天),SPY,2016-05-31,2016-06-28,-3.1643,14.19,12,5,False
VIX 低位日 <15 (区间D12天),SPY,2016-06-01,2016-06-29,-1.7168,14.2,12,6,False
VIX 低位日 <15 (区间D12天),SPY,2016-06-02,2016-06-30,-0.678,13.63,12,7,False
VIX 低位日 <15 (区间D12天),SPY,2016-06-03,2016-07-01,-0.1712,13.47,12,8,False
VIX 低位日 <15 (区间D12天),SPY,2016-06-06,2016-07-05,-1.3911,13.65,12,9,False
VIX 低位日 <15 (区间D12天),SPY,2016-06-07,2016-07-06,-0.9543,14.05,12,10,False
VIX 低位日 <15 (区间D12天),SPY,2016-06-08,2016-07-07,-1.3373,14.08,12,11,False
VIX 低位日 <15 (区间D12天),SPY,2016-06-09,2016-07-08,0.2688,14.64,12,12,False
VIX 低位日 <15 (区间D1天),SPY,2016-07-01,2016-08-01,3.3441,14.77,1,1,False
VIX 低位日 <15 (区间D46天),SPY,2016-07-06,2016-08-03,3.1098,14.96,46,1,False
VIX 低位日 <15 (区间D46天),SPY,2016-07-07,2016-08-04,3.2835,14.76,46,2,False
VIX 低位日 <15 (区间D46天),SPY,2016-07-08,2016-08-05,2.6005,13.2,46,3,False
VIX 低位日 <15 (区间D46天),SPY,2016-07-11,2016-08-08,2.179,13.54,46,4,False
VIX 低位日 <15 (区间D46天),SPY,2016-07-12,2016-08-09,1.5027,13.55,46,5,False
VIX 低位日 <15 (区间D46天),SPY,2016-07-13,2016-08-10,1.2656,13.04,46,6,False
VIX 低位日 <15 (区间D46天),SPY,2016-07-14,2016-08-11,1.1706,12.82,46,7,False
VIX 低位日 <15 (区间D46天),SPY,2016-07-15,2016-08-12,1.2186,12.67,46,8,False
VIX 低位日 <15 (区间D46天),SPY,2016-07-18,2016-08-15,1.2384,12.44,46,9,False
VIX 低位日 <15 (区间D46天),SPY,2016-07-19,2016-08-16,0.8187,11.97,46,10,False
VIX 低位日 <15 (区间D46天),SPY,2016-07-20,2016-08-17,0.5896,11.77,46,11,False
VIX 低位日 <15 (区间D46天),SPY,2016-07-21,2016-08-18,1.1976,12.74,46,12,False
VIX 低位日 <15 (区间D46天),SPY,2016-07-22,2016-08-19,0.5984,12.02,46,13,False
VIX 低位日 <15 (区间D46天),SPY,2016-07-25,2016-08-22,0.8678,12.87,46,14,False
VIX 低位日 <15 (区间D46天),SPY,2016-07-26,2016-08-23,1.0242,13.05,46,15,False
VIX 低位日 <15 (区间D46天),SPY,2016-07-27,2016-08-24,0.6143,12.83,46,16,False
VIX 低位日 <15 (区间D46天),SPY,2016-07-28,2016-08-25,0.429,12.72,46,17,False
VIX 低位日 <15 (区间D46天),SPY,2016-07-29,2016-08-26,0.0783,11.87,46,18,False
VIX 低位日 <15 (区间D46天),SPY,2016-08-01,2016-08-29,0.6546,12.44,46,19,False
VIX 低位日 <15 (区间D46天),SPY,2016-08-02,2016-08-30,1.1366,13.37,46,20,False
VIX 低位日 <15 (区间D46天),SPY,2016-08-03,2016-08-31,0.5551,12.86,46,21,False
VIX 低位日 <15 (区间D46天),SPY,2016-08-04,2016-09-01,0.4528,12.42,46,22,False
VIX 低位日 <15 (区间D46天),SPY,2016-08-05,2016-09-02,0.0871,11.39,46,23,False
VIX 低位日 <15 (区间D46天),SPY,2016-08-08,2016-09-06,0.4494,11.5,46,24,False
VIX 低位日 <15 (区间D46天),SPY,2016-08-09,2016-09-07,0.3804,11.66,46,25,False
VIX 低位日 <15 (区间D46天),SPY,2016-08-10,2016-09-08,0.3997,12.05,46,26,False
VIX 低位日 <15 (区间D46天),SPY,2016-08-11,2016-09-09,-2.456,11.68,46,27,False
VIX 低位日 <15 (区间D46天),SPY,2016-08-12,2016-09-12,-0.9704,11.55,46,28,False
VIX 低位日 <15 (区间D46天),SPY,2016-08-15,2016-09-13,-2.6747,11.81,46,29,False
VIX 低位日 <15 (区间D46天),SPY,2016-08-16,2016-09-14,-2.2068,12.64,46,30,False
VIX 低位日 <15 (区间D46天),SPY,2016-08-17,2016-09-15,-1.415,12.19,46,31,False
VIX 低位日 <15 (区间D46天),SPY,2016-08-18,2016-09-16,-2.5085,11.43,46,32,False
VIX 低位日 <15 (区间D46天),SPY,2016-08-19,2016-09-19,-2.3474,11.34,46,33,False
VIX 低位日 <15 (区间D46天),SPY,2016-08-22,2016-09-20,-2.3384,12.27,46,34,False
VIX 低位日 <15 (区间D46天),SPY,2016-08-23,2016-09-21,-1.4386,12.38,46,35,False
VIX 低位日 <15 (区间D46天),SPY,2016-08-24,2016-09-22,-0.3076,13.45,46,36,False
VIX 低位日 <15 (区间D46天),SPY,2016-08-25,2016-09-23,-0.7855,13.63,46,37,False
VIX 低位日 <15 (区间D46天),SPY,2016-08-26,2016-09-26,-1.4036,13.65,46,38,False
VIX 低位日 <15 (区间D46天),SPY,2016-08-29,2016-09-27,-1.2777,12.94,46,39,False
VIX 低位日 <15 (区间D46天),SPY,2016-08-30,2016-09-28,-0.6239,13.12,46,40,False
VIX 低位日 <15 (区间D46天),SPY,2016-08-31,2016-09-29,-1.2421,13.42,46,41,False
VIX 低位日 <15 (区间D46天),SPY,2016-09-01,2016-09-30,-0.5014,13.48,46,42,False
VIX 低位日 <15 (区间D46天),SPY,2016-09-02,2016-10-03,-1.1861,11.98,46,43,False
VIX 低位日 <15 (区间D46天),SPY,2016-09-06,2016-10-04,-1.986,12.02,46,44,False
VIX 低位日 <15 (区间D46天),SPY,2016-09-07,2016-10-05,-1.5433,11.94,46,45,False
VIX 低位日 <15 (区间D46天),SPY,2016-09-08,2016-10-06,-1.2494,12.51,46,46,False
VIX 低位日 <15 (区间D14天),SPY,2016-09-21,2016-10-19,-0.7136,13.3,14,1,False
VIX 低位日 <15 (区间D14天),SPY,2016-09-22,2016-10-20,-1.5195,12.02,14,2,False
VIX 低位日 <15 (区间D14天),SPY,2016-09-23,2016-10-21,-0.9306,12.29,14,3,False
VIX 低位日 <15 (区间D14天),SPY,2016-09-26,2016-10-24,0.3034,14.5,14,4,False
VIX 低位日 <15 (区间D14天),SPY,2016-09-27,2016-10-25,-0.6494,13.1,14,5,False
VIX 低位日 <15 (区间D14天),SPY,2016-09-28,2016-10-26,-1.3386,12.39,14,6,False
VIX 低位日 <15 (区间D14天),SPY,2016-09-29,2016-10-27,-0.7034,14.02,14,7,False
VIX 低位日 <15 (区间D14天),SPY,2016-09-30,2016-10-28,-1.7383,13.29,14,8,False
VIX 低位日 <15 (区间D14天),SPY,2016-10-03,2016-10-31,-1.4969,13.57,14,9,False
VIX 低位日 <15 (区间D14天),SPY,2016-10-04,2016-11-01,-1.7095,13.63,14,10,False
VIX 低位日 <15 (区间D14天),SPY,2016-10-05,2016-11-02,-2.7315,12.99,14,11,False
VIX 低位日 <15 (区间D14天),SPY,2016-10-06,2016-11-03,-3.244,12.84,14,12,False
VIX 低位日 <15 (区间D14天),SPY,2016-10-07,2016-11-04,-3.018,13.48,14,13,False
VIX 低位日 <15 (区间D14天),SPY,2016-10-10,2016-11-07,-1.3925,13.38,14,14,False
VIX 低位日 <15 (区间D6天),SPY,2016-10-19,2016-11-16,1.6754,14.41,6,1,False
VIX 低位日 <15 (区间D6天),SPY,2016-10-20,2016-11-17,2.3892,13.75,6,2,False
VIX 低位日 <15 (区间D6天),SPY,2016-10-21,2016-11-18,2.1123,13.34,6,3,False
VIX 低位日 <15 (区间D6天),SPY,2016-10-24,2016-11-21,2.4478,13.02,6,4,False
VIX 低位日 <15 (区间D6天),SPY,2016-10-25,2016-11-22,2.993,13.46,6,5,False
VIX 低位日 <15 (区间D6天),SPY,2016-10-26,2016-11-23,3.2563,14.24,6,6,False
VIX 低位日 <15 (区间D104天),SPY,2016-11-09,2016-12-08,4.053,14.38,104,1,False
VIX 低位日 <15 (区间D104天),SPY,2016-11-10,2016-12-09,4.421,14.74,104,2,False
VIX 低位日 <15 (区间D104天),SPY,2016-11-11,2016-12-12,4.5421,14.17,104,3,False
VIX 低位日 <15 (区间D104天),SPY,2016-11-14,2016-12-13,5.1572,14.48,104,4,False
VIX 低位日 <15 (区间D104天),SPY,2016-11-15,2016-12-14,3.4818,13.37,104,5,False
VIX 低位日 <15 (区间D104天),SPY,2016-11-16,2016-12-15,4.1034,13.72,104,6,False
VIX 低位日 <15 (区间D104天),SPY,2016-11-17,2016-12-16,2.7627,13.35,104,7,False
VIX 低位日 <15 (区间D104天),SPY,2016-11-18,2016-12-19,3.2174,12.85,104,8,False
VIX 低位日 <15 (区间D104天),SPY,2016-11-21,2016-12-20,2.839,12.42,104,9,False
VIX 低位日 <15 (区间D104天),SPY,2016-11-22,2016-12-21,2.3529,12.41,104,10,False
VIX 低位日 <15 (区间D104天),SPY,2016-11-23,2016-12-22,2.1205,12.43,104,11,False
VIX 低位日 <15 (区间D104天),SPY,2016-11-25,2016-12-23,1.8915,12.34,104,12,False
VIX 低位日 <15 (区间D104天),SPY,2016-11-28,2016-12-27,2.6261,13.15,104,13,False
VIX 低位日 <15 (区间D104天),SPY,2016-11-29,2016-12-28,1.5798,12.9,104,14,False
VIX 低位日 <15 (区间D104天),SPY,2016-11-30,2016-12-29,1.8014,13.33,104,15,False
VIX 低位日 <15 (区间D104天),SPY,2016-12-01,2016-12-30,1.8035,14.07,104,16,False
VIX 低位日 <15 (区间D104天),SPY,2016-12-02,2017-01-03,2.531,14.12,104,17,False
VIX 低位日 <15 (区间D104天),SPY,2016-12-05,2017-01-04,2.5249,12.14,104,18,False
VIX 低位日 <15 (区间D104天),SPY,2016-12-06,2017-01-05,2.12,11.79,104,19,False
VIX 低位日 <15 (区间D104天),SPY,2016-12-07,2017-01-06,1.1621,12.22,104,20,False
VIX 低位日 <15 (区间D104天),SPY,2016-12-08,2017-01-09,0.5818,12.64,104,21,False
VIX 低位日 <15 (区间D104天),SPY,2016-12-09,2017-01-10,-0.0221,11.75,104,22,False
VIX 低位日 <15 (区间D104天),SPY,2016-12-12,2017-01-11,0.3757,12.64,104,23,False
VIX 低位日 <15 (区间D104天),SPY,2016-12-13,2017-01-12,-0.54,12.72,104,24,False
VIX 低位日 <15 (区间D104天),SPY,2016-12-14,2017-01-13,0.518,13.19,104,25,False
VIX 低位日 <15 (区间D104天),SPY,2016-12-15,2017-01-17,-0.2469,12.79,104,26,False
VIX 低位日 <15 (区间D104天),SPY,2016-12-16,2017-01-18,0.7599,12.2,104,27,False
VIX 低位日 <15 (区间D104天),SPY,2016-12-19,2017-01-19,0.1685,11.71,104,28,False
VIX 低位日 <15 (区间D104天),SPY,2016-12-20,2017-01-20,0.1502,11.45,104,29,False
VIX 低位日 <15 (区间D104天),SPY,2016-12-21,2017-01-23,0.1683,11.27,104,30,False
VIX 低位日 <15 (区间D104天),SPY,2016-12-22,2017-01-24,0.985,11.43,104,31,False
VIX 低位日 <15 (区间D104天),SPY,2016-12-23,2017-01-25,1.7102,11.44,104,32,False
VIX 低位日 <15 (区间D104天),SPY,2016-12-27,2017-01-26,1.3524,11.99,104,33,False
VIX 低位日 <15 (区间D104天),SPY,2016-12-28,2017-01-27,2.0365,12.95,104,34,False
VIX 低位日 <15 (区间D104天),SPY,2016-12-29,2017-01-30,1.4263,13.37,104,35,False
VIX 低位日 <15 (区间D104天),SPY,2016-12-30,2017-01-31,1.7895,14.04,104,36,False
VIX 低位日 <15 (区间D104天),SPY,2017-01-03,2017-02-01,1.0566,12.85,104,37,False
VIX 低位日 <15 (区间D104天),SPY,2017-01-04,2017-02-02,0.5252,11.85,104,38,False
VIX 低位日 <15 (区间D104天),SPY,2017-01-05,2017-02-03,1.2986,11.67,104,39,False
VIX 低位日 <15 (区间D104天),SPY,2017-01-06,2017-02-06,0.757,11.32,104,40,False
VIX 低位日 <15 (区间D104天),SPY,2017-01-09,2017-02-07,1.0951,11.56,104,41,False
VIX 低位日 <15 (区间D104天),SPY,2017-01-10,2017-02-08,1.2276,11.49,104,42,False
VIX 低位日 <15 (区间D104天),SPY,2017-01-11,2017-02-09,1.5412,11.26,104,43,False
VIX 低位日 <15 (区间D104天),SPY,2017-01-12,2017-02-10,2.1984,11.54,104,44,False
VIX 低位日 <15 (区间D104天),SPY,2017-01-13,2017-02-13,2.5193,11.23,104,45,False
VIX 低位日 <15 (区间D104天),SPY,2017-01-17,2017-02-14,3.2928,11.87,104,46,False
VIX 低位日 <15 (区间D104天),SPY,2017-01-18,2017-02-15,3.6031,12.48,104,47,False
VIX 低位日 <15 (区间D104天),SPY,2017-01-19,2017-02-16,3.8998,12.78,104,48,False
VIX 低位日 <15 (区间D104天),SPY,2017-01-20,2017-02-17,3.6826,11.54,104,49,False
VIX 低位日 <15 (区间D104天),SPY,2017-01-23,2017-02-21,4.5722,11.77,104,50,False
VIX 低位日 <15 (区间D104天),SPY,2017-01-24,2017-02-22,3.8137,11.07,104,51,False
VIX 低位日 <15 (区间D104天),SPY,2017-01-25,2017-02-23,2.9925,10.81,104,52,False
VIX 低位日 <15 (区间D104天),SPY,2017-01-26,2017-02-24,3.2312,10.63,104,53,False
VIX 低位日 <15 (区间D104天),SPY,2017-01-27,2017-02-27,3.5551,10.58,104,54,False
VIX 低位日 <15 (区间D104天),SPY,2017-01-30,2017-02-28,3.92,11.88,104,55,False
VIX 低位日 <15 (区间D104天),SPY,2017-01-31,2017-03-01,5.3839,11.99,104,56,False
VIX 低位日 <15 (区间D104天),SPY,2017-02-01,2017-03-02,4.6789,11.81,104,57,False
VIX 低位日 <15 (区间D104天),SPY,2017-02-02,2017-03-03,4.6758,11.93,104,58,False
VIX 低位日 <15 (区间D104天),SPY,2017-02-03,2017-03-06,3.6496,10.97,104,59,False
VIX 低位日 <15 (区间D104天),SPY,2017-02-06,2017-03-07,3.5251,11.37,104,60,False
VIX 低位日 <15 (区间D104天),SPY,2017-02-07,2017-03-08,3.3284,11.29,104,61,False
VIX 低位日 <15 (区间D104天),SPY,2017-02-08,2017-03-09,3.324,11.45,104,62,False
VIX 低位日 <15 (区间D104天),SPY,2017-02-09,2017-03-10,3.0746,10.88,104,63,False
VIX 低位日 <15 (区间D104天),SPY,2017-02-10,2017-03-13,2.7213,10.85,104,64,False
VIX 低位日 <15 (区间D104天),SPY,2017-02-13,2017-03-14,1.7743,11.07,104,65,False
VIX 低位日 <15 (区间D104天),SPY,2017-02-14,2017-03-15,2.2465,10.74,104,66,False
VIX 低位日 <15 (区间D104天),SPY,2017-02-15,2017-03-16,1.5154,11.97,104,67,False
VIX 低位日 <15 (区间D104天),SPY,2017-02-16,2017-03-17,0.9842,11.76,104,68,False
VIX 低位日 <15 (区间D104天),SPY,2017-02-17,2017-03-20,0.7146,11.49,104,69,False
VIX 低位日 <15 (区间D104天),SPY,2017-02-21,2017-03-21,-1.1671,11.57,104,70,False
VIX 低位日 <15 (区间D104天),SPY,2017-02-22,2017-03-22,-0.8465,11.74,104,71,False
VIX 低位日 <15 (区间D104天),SPY,2017-02-23,2017-03-23,-1.0193,11.71,104,72,False
VIX 低位日 <15 (区间D104天),SPY,2017-02-24,2017-03-24,-1.2165,11.47,104,73,False
VIX 低位日 <15 (区间D104天),SPY,2017-02-27,2017-03-27,-1.4719,12.09,104,74,False
VIX 低位日 <15 (区间D104天),SPY,2017-02-28,2017-03-28,-0.4863,12.92,104,75,False
VIX 低位日 <15 (区间D104天),SPY,2017-03-01,2017-03-29,-1.7683,12.54,104,76,False
VIX 低位日 <15 (区间D104天),SPY,2017-03-02,2017-03-30,-0.831,11.81,104,77,False
VIX 低位日 <15 (区间D104天),SPY,2017-03-03,2017-03-31,-1.1241,10.96,104,78,False
VIX 低位日 <15 (区间D104天),SPY,2017-03-06,2017-04-03,-1.0012,11.24,104,79,False
VIX 低位日 <15 (区间D104天),SPY,2017-03-07,2017-04-04,-0.6414,11.45,104,80,False
VIX 低位日 <15 (区间D104天),SPY,2017-03-08,2017-04-05,-0.7525,11.86,104,81,False
VIX 低位日 <15 (区间D104天),SPY,2017-03-09,2017-04-06,-0.5995,12.3,104,82,False
VIX 低位日 <15 (区间D104天),SPY,2017-03-10,2017-04-07,-1.0476,11.66,104,83,False
VIX 低位日 <15 (区间D104天),SPY,2017-03-13,2017-04-10,-1.0386,11.35,104,84,False
VIX 低位日 <15 (区间D104天),SPY,2017-03-14,2017-04-11,-0.7767,12.3,104,85,False
VIX 低位日 <15 (区间D104天),SPY,2017-03-15,2017-04-12,-2.059,11.63,104,86,False
VIX 低位日 <15 (区间D104天),SPY,2017-03-16,2017-04-13,-2.5034,11.21,104,87,False
VIX 低位日 <15 (区间D104天),SPY,2017-03-17,2017-04-17,-1.0378,11.28,104,88,False
VIX 低位日 <15 (区间D104天),SPY,2017-03-20,2017-04-18,-1.2248,11.34,104,89,False
VIX 低位日 <15 (区间D104天),SPY,2017-03-21,2017-04-19,-0.1241,12.47,104,90,False
VIX 低位日 <15 (区间D104天),SPY,2017-03-22,2017-04-20,0.4524,12.81,104,91,False
VIX 低位日 <15 (区间D104天),SPY,2017-03-23,2017-04-21,0.2393,13.12,104,92,False
VIX 低位日 <15 (区间D104天),SPY,2017-03-24,2017-04-24,1.4154,12.96,104,93,False
VIX 低位日 <15 (区间D104天),SPY,2017-03-27,2017-04-25,2.1103,12.5,104,94,False
VIX 低位日 <15 (区间D104天),SPY,2017-03-28,2017-04-26,1.3089,11.53,104,95,False
VIX 低位日 <15 (区间D104天),SPY,2017-03-29,2017-04-27,1.2991,11.42,104,96,False
VIX 低位日 <15 (区间D104天),SPY,2017-03-30,2017-04-28,0.7575,11.54,104,97,False
VIX 低位日 <15 (区间D104天),SPY,2017-03-31,2017-05-01,1.2471,12.37,104,98,False
VIX 低位日 <15 (区间D104天),SPY,2017-04-03,2017-05-02,1.4618,12.38,104,99,False
VIX 低位日 <15 (区间D104天),SPY,2017-04-04,2017-05-03,1.274,11.79,104,100,False
VIX 低位日 <15 (区间D104天),SPY,2017-04-05,2017-05-04,1.6952,12.89,104,101,False
VIX 低位日 <15 (区间D104天),SPY,2017-04-06,2017-05-05,1.8094,12.39,104,102,False
VIX 低位日 <15 (区间D104天),SPY,2017-04-07,2017-05-08,1.8963,12.87,104,103,False
VIX 低位日 <15 (区间D104天),SPY,2017-04-10,2017-05-09,1.7422,14.05,104,104,False
VIX 低位日 <15 (区间D22天),SPY,2017-04-17,2017-05-15,2.4428,14.66,22,1,False
VIX 低位日 <15 (区间D22天),SPY,2017-04-18,2017-05-16,2.6553,14.42,22,2,False
VIX 低位日 <15 (区间D22天),SPY,2017-04-19,2017-05-17,1.0195,14.93,22,3,False
VIX 低位日 <15 (区间D22天),SPY,2017-04-20,2017-05-18,0.6076,14.15,22,4,False
VIX 低位日 <15 (区间D22天),SPY,2017-04-21,2017-05-19,1.5857,14.63,22,5,False
VIX 低位日 <15 (区间D22天),SPY,2017-04-24,2017-05-22,0.9909,10.84,22,6,False
VIX 低位日 <15 (区间D22天),SPY,2017-04-25,2017-05-23,0.6288,10.76,22,7,False
VIX 低位日 <15 (区间D22天),SPY,2017-04-26,2017-05-24,0.927,10.85,22,8,False
VIX 低位日 <15 (区间D22天),SPY,2017-04-27,2017-05-25,1.3244,10.36,22,9,False
VIX 低位日 <15 (区间D22天),SPY,2017-04-28,2017-05-26,1.5247,10.82,22,10,False
VIX 低位日 <15 (区间D22天),SPY,2017-05-01,2017-05-30,1.1815,10.11,22,11,False
VIX 低位日 <15 (区间D22天),SPY,2017-05-02,2017-05-31,1.1182,10.59,22,12,False
VIX 低位日 <15 (区间D22天),SPY,2017-05-03,2017-06-01,2.0463,10.68,22,13,False
VIX 低位日 <15 (区间D22天),SPY,2017-05-04,2017-06-02,2.2659,10.46,22,14,False
VIX 低位日 <15 (区间D22天),SPY,2017-05-05,2017-06-05,1.7897,10.57,22,15,False
VIX 低位日 <15 (区间D22天),SPY,2017-05-08,2017-06-06,1.4813,9.77,22,16,False
VIX 低位日 <15 (区间D22天),SPY,2017-05-09,2017-06-07,1.7624,9.96,22,17,False
VIX 低位日 <15 (区间D22天),SPY,2017-05-10,2017-06-08,1.6301,10.21,22,18,False
VIX 低位日 <15 (区间D22天),SPY,2017-05-11,2017-06-09,1.6835,10.6,22,19,False
VIX 低位日 <15 (区间D22天),SPY,2017-05-12,2017-06-12,1.8328,10.4,22,20,False
VIX 低位日 <15 (区间D22天),SPY,2017-05-15,2017-06-13,1.7686,10.42,22,21,False
VIX 低位日 <15 (区间D22天),SPY,2017-05-16,2017-06-14,1.7328,10.65,22,22,False
VIX 低位日 <15 (区间D58天),SPY,2017-05-18,2017-06-16,2.4792,14.66,58,1,False
VIX 低位日 <15 (区间D58天),SPY,2017-05-19,2017-06-19,2.6646,12.04,58,2,False
VIX 低位日 <15 (区间D58天),SPY,2017-05-22,2017-06-20,1.4571,10.93,58,3,False
VIX 低位日 <15 (区间D58天),SPY,2017-05-23,2017-06-21,1.2081,10.72,58,4,False
VIX 低位日 <15 (区间D58天),SPY,2017-05-24,2017-06-22,0.9268,10.02,58,5,False
VIX 低位日 <15 (区间D58天),SPY,2017-05-25,2017-06-23,0.5667,9.99,58,6,False
VIX 低位日 <15 (区间D58天),SPY,2017-05-26,2017-06-26,0.6537,9.81,58,7,False
VIX 低位日 <15 (区间D58天),SPY,2017-05-30,2017-06-27,-0.0704,10.38,58,8,False
VIX 低位日 <15 (区间D58天),SPY,2017-05-31,2017-06-28,0.8491,10.41,58,9,False
VIX 低位日 <15 (区间D58天),SPY,2017-06-01,2017-06-29,-0.8259,9.89,58,10,False
VIX 低位日 <15 (区间D58天),SPY,2017-06-02,2017-06-30,-0.9706,9.75,58,11,False
VIX 低位日 <15 (区间D58天),SPY,2017-06-05,2017-07-03,-0.7295,10.07,58,12,False
VIX 低位日 <15 (区间D58天),SPY,2017-06-06,2017-07-05,-0.1809,10.45,58,13,False
VIX 低位日 <15 (区间D58天),SPY,2017-06-07,2017-07-06,-1.2764,10.39,58,14,False
VIX 低位日 <15 (区间D58天),SPY,2017-06-08,2017-07-07,-0.685,10.16,58,15,False
VIX 低位日 <15 (区间D58天),SPY,2017-06-09,2017-07-10,-0.4273,10.7,58,16,False
VIX 低位日 <15 (区间D58天),SPY,2017-06-12,2017-07-11,-0.4808,11.46,58,17,False
VIX 低位日 <15 (区间D58天),SPY,2017-06-13,2017-07-12,-0.2208,10.42,58,18,False
VIX 低位日 <15 (区间D58天),SPY,2017-06-14,2017-07-13,0.0737,10.64,58,19,False
VIX 低位日 <15 (区间D58天),SPY,2017-06-15,2017-07-14,0.7343,10.9,58,20,False
VIX 低位日 <15 (区间D58天),SPY,2017-06-16,2017-07-17,1.1911,10.38,58,21,False
VIX 低位日 <15 (区间D58天),SPY,2017-06-19,2017-07-18,0.4087,10.37,58,22,False
VIX 低位日 <15 (区间D58天),SPY,2017-06-20,2017-07-19,1.6378,10.86,58,23,False
VIX 低位日 <15 (区间D58天),SPY,2017-06-21,2017-07-20,1.7082,10.75,58,24,False
VIX 低位日 <15 (区间D58天),SPY,2017-06-22,2017-07-21,1.6637,10.48,58,25,False
VIX 低位日 <15 (区间D58天),SPY,2017-06-23,2017-07-24,1.5177,10.02,58,26,False
VIX 低位日 <15 (区间D58天),SPY,2017-06-26,2017-07-25,1.6976,9.9,58,27,False
VIX 低位日 <15 (区间D58天),SPY,2017-06-27,2017-07-26,2.5277,11.06,58,28,False
VIX 低位日 <15 (区间D58天),SPY,2017-06-28,2017-07-27,1.5237,10.03,58,29,False
VIX 低位日 <15 (区间D58天),SPY,2017-06-29,2017-07-28,2.3037,11.44,58,30,False
VIX 低位日 <15 (区间D58天),SPY,2017-06-30,2017-07-31,2.0554,11.18,58,31,False
VIX 低位日 <15 (区间D58天),SPY,2017-07-03,2017-08-01,2.1097,11.22,58,32,False
VIX 低位日 <15 (区间D58天),SPY,2017-07-05,2017-08-02,1.9236,11.07,58,33,False
VIX 低位日 <15 (区间D58天),SPY,2017-07-06,2017-08-03,2.6647,12.54,58,34,False
VIX 低位日 <15 (区间D58天),SPY,2017-07-07,2017-08-04,2.1891,11.19,58,35,False
VIX 低位日 <15 (区间D58天),SPY,2017-07-10,2017-08-07,2.2693,11.11,58,36,False
VIX 低位日 <15 (区间D58天),SPY,2017-07-11,2017-08-08,2.0934,10.89,58,37,False
VIX 低位日 <15 (区间D58天),SPY,2017-07-12,2017-08-09,1.3278,10.3,58,38,False
VIX 低位日 <15 (区间D58天),SPY,2017-07-13,2017-08-10,-0.27,9.9,58,39,False
VIX 低位日 <15 (区间D58天),SPY,2017-07-14,2017-08-11,-0.5864,9.51,58,40,False
